i	j	k	Dose(Gy)       
0	0	0	4.75068e-09    
1	0	0	4.7886e-09     
2	0	0	4.81195e-09    
3	0	0	4.8104e-09     
4	0	0	4.84286e-09    
5	0	0	4.85826e-09    
6	0	0	4.85006e-09    
7	0	0	4.88816e-09    
8	0	0	4.90953e-09    
9	0	0	4.92713e-09    
10	0	0	4.93425e-09    
11	0	0	4.96683e-09    
12	0	0	4.97622e-09    
13	0	0	5.02227e-09    
14	0	0	5.0343e-09     
15	0	0	5.04665e-09    
16	0	0	5.07073e-09    
17	0	0	5.08291e-09    
18	0	0	5.10512e-09    
19	0	0	5.12587e-09    
20	0	0	5.14362e-09    
21	0	0	5.16137e-09    
22	0	0	5.20046e-09    
23	0	0	5.21504e-09    
24	0	0	5.25203e-09    
25	0	0	5.27593e-09    
26	0	0	5.29336e-09    
27	0	0	5.30215e-09    
28	0	0	5.33673e-09    
29	0	0	5.36453e-09    
30	0	0	5.39707e-09    
31	0	0	5.4201e-09     
32	0	0	5.44247e-09    
33	0	0	5.46179e-09    
34	0	0	5.51306e-09    
35	0	0	5.53637e-09    
36	0	0	5.54965e-09    
37	0	0	5.59474e-09    
38	0	0	5.61867e-09    
39	0	0	5.64872e-09    
40	0	0	5.69272e-09    
41	0	0	5.71469e-09    
42	0	0	5.75368e-09    
43	0	0	5.78192e-09    
44	0	0	5.81788e-09    
45	0	0	5.86329e-09    
46	0	0	5.87458e-09    
47	0	0	5.92188e-09    
48	0	0	5.97272e-09    
49	0	0	6.0117e-09     
50	0	0	6.02789e-09    
51	0	0	6.08382e-09    
52	0	0	6.1334e-09     
53	0	0	6.17007e-09    
54	0	0	6.22e-09       
55	0	0	6.2619e-09     
56	0	0	6.31559e-09    
57	0	0	6.36459e-09    
58	0	0	6.41788e-09    
59	0	0	6.46812e-09    
60	0	0	6.5172e-09     
61	0	0	6.58174e-09    
62	0	0	6.62165e-09    
63	0	0	6.6981e-09     
64	0	0	6.74101e-09    
65	0	0	6.80285e-09    
66	0	0	6.87488e-09    
67	0	0	6.92941e-09    
68	0	0	7.01754e-09    
69	0	0	7.08859e-09    
70	0	0	7.13315e-09    
71	0	0	7.22771e-09    
72	0	0	7.30063e-09    
73	0	0	7.37361e-09    
74	0	0	7.46535e-09    
75	0	0	7.56659e-09    
76	0	0	7.66129e-09    
77	0	0	7.75174e-09    
78	0	0	7.85627e-09    
79	0	0	7.97073e-09    
80	0	0	8.06633e-09    
81	0	0	8.18554e-09    
82	0	0	8.30954e-09    
83	0	0	8.43716e-09    
84	0	0	8.5707e-09     
85	0	0	8.72487e-09    
86	0	0	8.86577e-09    
87	0	0	9.03548e-09    
88	0	0	9.19881e-09    
89	0	0	9.39649e-09    
90	0	0	9.58431e-09    
91	0	0	9.80348e-09    
92	0	0	1.00397e-08    
93	0	0	1.0282e-08     
94	0	0	1.0563e-08     
95	0	0	1.08468e-08    
96	0	0	1.11807e-08    
97	0	0	1.15503e-08    
98	0	0	1.19534e-08    
99	0	0	1.24182e-08    
100	0	0	1.29656e-08    
101	0	0	1.3562e-08     
102	0	0	1.43059e-08    
103	0	0	1.51768e-08    
104	0	0	1.62568e-08    
105	0	0	1.76917e-08    
106	0	0	1.97105e-08    
107	0	0	2.29296e-08    
108	0	0	2.76836e-08    
109	0	0	3.20088e-08    
110	0	0	2.93412e-08    
111	0	0	1.72733e-08    
112	0	0	5.47729e-09    
113	0	0	7.26154e-10    
114	0	0	4.13488e-11    
115	0	0	8.69076e-15    
116	0	0	2.14845e-14    
117	0	0	1.26194e-13    
118	0	0	5.65284e-14    
119	0	0	2.22231e-14    
120	0	0	3.29478e-14    
121	0	0	1.01145e-14    
122	0	0	3.5879e-14     
123	0	0	1.49917e-14    
124	0	0	3.55535e-14    
125	0	0	2.08156e-14    
126	0	0	5.46763e-14    
127	0	0	2.83323e-14    
128	0	0	2.03144e-15    
130	0	0	2.42983e-14    
131	0	0	1.96488e-15    
132	0	0	2.18995e-14    
133	0	0	1.84033e-14    
134	0	0	2.95833e-14    
135	0	0	1.7141e-14     
136	0	0	2.53279e-15    
137	0	0	2.04739e-14    
138	0	0	1.57677e-15    
139	0	0	1.90278e-14    
140	0	0	3.50619e-14    
141	0	0	3.02923e-14    
142	0	0	1.55941e-14    
144	0	0	2.57368e-14    
145	0	0	2.23765e-14    
146	0	0	1.81696e-14    
148	0	0	3.64317e-15    
150	0	0	5.77347e-15    
152	0	0	2.38892e-14    
154	0	0	2.19845e-15    
156	0	0	1.01572e-15    
159	0	0	1.68609e-14    
161	0	0	2.27624e-14    
163	0	0	1.59852e-14    
