i	j	k	Dose(Gy)       
0	0	0	4.64553e-09    
1	0	0	4.6802e-09     
2	0	0	4.68155e-09    
3	0	0	4.72025e-09    
4	0	0	4.72886e-09    
5	0	0	4.73618e-09    
6	0	0	4.75784e-09    
7	0	0	4.77354e-09    
8	0	0	4.79094e-09    
9	0	0	4.80603e-09    
10	0	0	4.83942e-09    
11	0	0	4.85079e-09    
12	0	0	4.86614e-09    
13	0	0	4.87082e-09    
14	0	0	4.88981e-09    
15	0	0	4.90775e-09    
16	0	0	4.94082e-09    
17	0	0	4.95497e-09    
18	0	0	4.98672e-09    
19	0	0	5.00466e-09    
20	0	0	5.00385e-09    
21	0	0	5.05064e-09    
22	0	0	5.05791e-09    
23	0	0	5.07846e-09    
24	0	0	5.09538e-09    
25	0	0	5.13138e-09    
26	0	0	5.1453e-09     
27	0	0	5.16109e-09    
28	0	0	5.16765e-09    
29	0	0	5.22419e-09    
30	0	0	5.2235e-09     
31	0	0	5.24189e-09    
32	0	0	5.27033e-09    
33	0	0	5.30188e-09    
34	0	0	5.32269e-09    
35	0	0	5.34805e-09    
36	0	0	5.38279e-09    
37	0	0	5.40158e-09    
38	0	0	5.43346e-09    
39	0	0	5.47174e-09    
40	0	0	5.48652e-09    
41	0	0	5.51651e-09    
42	0	0	5.5478e-09     
43	0	0	5.57356e-09    
44	0	0	5.61142e-09    
45	0	0	5.62687e-09    
46	0	0	5.68158e-09    
47	0	0	5.69678e-09    
48	0	0	5.74948e-09    
49	0	0	5.76108e-09    
50	0	0	5.80137e-09    
51	0	0	5.8408e-09     
52	0	0	5.8866e-09     
53	0	0	5.91818e-09    
54	0	0	5.9485e-09     
55	0	0	5.99219e-09    
56	0	0	6.03164e-09    
57	0	0	6.07666e-09    
58	0	0	6.11362e-09    
59	0	0	6.15628e-09    
60	0	0	6.19433e-09    
61	0	0	6.23991e-09    
62	0	0	6.29814e-09    
63	0	0	6.34289e-09    
64	0	0	6.37908e-09    
65	0	0	6.43472e-09    
66	0	0	6.50665e-09    
67	0	0	6.55895e-09    
68	0	0	6.6058e-09     
69	0	0	6.67066e-09    
70	0	0	6.7338e-09     
71	0	0	6.7825e-09     
72	0	0	6.84456e-09    
73	0	0	6.91639e-09    
74	0	0	6.97564e-09    
75	0	0	7.05107e-09    
76	0	0	7.11191e-09    
77	0	0	7.20429e-09    
78	0	0	7.27705e-09    
79	0	0	7.34969e-09    
80	0	0	7.44738e-09    
81	0	0	7.51424e-09    
82	0	0	7.61144e-09    
83	0	0	7.71289e-09    
84	0	0	7.81819e-09    
85	0	0	7.91475e-09    
86	0	0	8.00773e-09    
87	0	0	8.13355e-09    
88	0	0	8.2435e-09     
89	0	0	8.37091e-09    
90	0	0	8.51012e-09    
91	0	0	8.64618e-09    
92	0	0	8.79827e-09    
93	0	0	8.95888e-09    
94	0	0	9.12741e-09    
95	0	0	9.31325e-09    
96	0	0	9.49251e-09    
97	0	0	9.7208e-09     
98	0	0	9.9431e-09     
99	0	0	1.01852e-08    
100	0	0	1.04508e-08    
101	0	0	1.07399e-08    
102	0	0	1.10586e-08    
103	0	0	1.14008e-08    
104	0	0	1.17951e-08    
105	0	0	1.22329e-08    
106	0	0	1.27322e-08    
107	0	0	1.33233e-08    
108	0	0	1.40019e-08    
109	0	0	1.48073e-08    
110	0	0	1.58048e-08    
111	0	0	1.70915e-08    
112	0	0	1.88431e-08    
113	0	0	2.14853e-08    
114	0	0	2.56194e-08    
115	0	0	3.04112e-08    
116	0	0	3.12018e-08    
117	0	0	2.26971e-08    
118	0	0	9.64249e-09    
119	0	0	2.31669e-09    
120	0	0	2.21692e-10    
121	0	0	6.12741e-12    
122	0	0	1.25741e-14    
123	0	0	4.50012e-14    
124	0	0	1.3037e-14     
125	0	0	7.82347e-14    
126	0	0	1.75672e-14    
127	0	0	2.66438e-14    
128	0	0	5.46074e-14    
129	0	0	1.75284e-14    
130	0	0	7.34049e-14    
131	0	0	1.06432e-14    
132	0	0	1.61027e-14    
133	0	0	7.96908e-15    
134	0	0	8.13592e-15    
135	0	0	1.77243e-14    
136	0	0	1.50875e-14    
137	0	0	9.68458e-15    
138	0	0	1.92285e-14    
139	0	0	3.94516e-14    
140	0	0	4.31057e-14    
141	0	0	5.59597e-14    
142	0	0	1.20442e-14    
143	0	0	1.84157e-14    
144	0	0	2.91402e-14    
145	0	0	1.1038e-15     
146	0	0	2.21221e-14    
147	0	0	1.07479e-14    
149	0	0	1.98566e-14    
150	0	0	2.92764e-14    
151	0	0	2.679e-14      
152	0	0	3.39351e-14    
153	0	0	1.30654e-15    
154	0	0	7.69938e-16    
155	0	0	1.73267e-15    
156	0	0	1.34782e-14    
157	0	0	2.75974e-14    
158	0	0	1.95298e-14    
160	0	0	7.52851e-16    
161	0	0	1.96802e-15    
163	0	0	4.48924e-15    
164	0	0	1.33563e-15    
165	0	0	1.61213e-14    
166	0	0	3.73615e-15    
167	0	0	2.52071e-15    
168	0	0	1.06747e-14    
169	0	0	2.17544e-15    
171	0	0	2.08054e-14    
172	0	0	1.71426e-14    
173	0	0	5.64301e-15    
177	0	0	3.16493e-14    
178	0	0	2.69755e-14    
179	0	0	5.10284e-15    
180	0	0	4.10033e-15    
184	0	0	1.26584e-14    
185	0	0	1.79398e-15    
188	0	0	4.25293e-15    
192	0	0	1.86312e-14    
194	0	0	8.28413e-15    
197	0	0	1.42613e-14    
198	0	0	8.28155e-15    
