i	j	k	Dose(Gy)       
0	0	0	4.85863e-09    
1	0	0	4.87452e-09    
2	0	0	4.91575e-09    
3	0	0	4.92572e-09    
4	0	0	4.96208e-09    
5	0	0	4.96987e-09    
6	0	0	4.99141e-09    
7	0	0	5.00325e-09    
8	0	0	5.03355e-09    
9	0	0	5.04643e-09    
10	0	0	5.0695e-09     
11	0	0	5.08281e-09    
12	0	0	5.11312e-09    
13	0	0	5.12872e-09    
14	0	0	5.14197e-09    
15	0	0	5.17713e-09    
16	0	0	5.19365e-09    
17	0	0	5.22896e-09    
18	0	0	5.24599e-09    
19	0	0	5.26371e-09    
20	0	0	5.28618e-09    
21	0	0	5.32074e-09    
22	0	0	5.35614e-09    
23	0	0	5.37128e-09    
24	0	0	5.40496e-09    
25	0	0	5.42621e-09    
26	0	0	5.45323e-09    
27	0	0	5.47584e-09    
28	0	0	5.50839e-09    
29	0	0	5.53714e-09    
30	0	0	5.57283e-09    
31	0	0	5.60842e-09    
32	0	0	5.61963e-09    
33	0	0	5.65595e-09    
34	0	0	5.70351e-09    
35	0	0	5.73025e-09    
36	0	0	5.75503e-09    
37	0	0	5.79133e-09    
38	0	0	5.82261e-09    
39	0	0	5.863e-09      
40	0	0	5.9065e-09     
41	0	0	5.93926e-09    
42	0	0	5.97848e-09    
43	0	0	6.01172e-09    
44	0	0	6.06207e-09    
45	0	0	6.10454e-09    
46	0	0	6.12976e-09    
47	0	0	6.18653e-09    
48	0	0	6.2273e-09     
49	0	0	6.28121e-09    
50	0	0	6.31549e-09    
51	0	0	6.37432e-09    
52	0	0	6.43092e-09    
53	0	0	6.48916e-09    
54	0	0	6.53409e-09    
55	0	0	6.57795e-09    
56	0	0	6.64089e-09    
57	0	0	6.69289e-09    
58	0	0	6.76836e-09    
59	0	0	6.82401e-09    
60	0	0	6.88452e-09    
61	0	0	6.95155e-09    
62	0	0	7.02892e-09    
63	0	0	7.10595e-09    
64	0	0	7.17174e-09    
65	0	0	7.24213e-09    
66	0	0	7.32854e-09    
67	0	0	7.4153e-09     
68	0	0	7.49778e-09    
69	0	0	7.5755e-09     
70	0	0	7.66937e-09    
71	0	0	7.77062e-09    
72	0	0	7.86033e-09    
73	0	0	7.97242e-09    
74	0	0	8.0904e-09     
75	0	0	8.21961e-09    
76	0	0	8.3355e-09     
77	0	0	8.45954e-09    
78	0	0	8.60045e-09    
79	0	0	8.75359e-09    
80	0	0	8.90233e-09    
81	0	0	9.07257e-09    
82	0	0	9.24311e-09    
83	0	0	9.42944e-09    
84	0	0	9.63338e-09    
85	0	0	9.85102e-09    
86	0	0	1.00843e-08    
87	0	0	1.03383e-08    
88	0	0	1.06166e-08    
89	0	0	1.09277e-08    
90	0	0	1.12746e-08    
91	0	0	1.16468e-08    
92	0	0	1.20594e-08    
93	0	0	1.25395e-08    
94	0	0	1.30764e-08    
95	0	0	1.37239e-08    
96	0	0	1.44847e-08    
97	0	0	1.53909e-08    
98	0	0	1.65432e-08    
99	0	0	1.80798e-08    
100	0	0	2.02714e-08    
101	0	0	2.37015e-08    
102	0	0	2.90839e-08    
103	0	0	3.32278e-08    
104	0	0	2.72912e-08    
105	0	0	1.37567e-08    
106	0	0	3.19662e-09    
107	0	0	3.33543e-10    
108	0	0	1.34994e-11    
109	0	0	6.76985e-14    
110	0	0	2.068e-14      
111	0	0	1.8196e-14     
112	0	0	2.73273e-14    
113	0	0	2.65859e-14    
114	0	0	1.85112e-14    
115	0	0	2.3711e-14     
116	0	0	3.90462e-14    
117	0	0	4.87734e-15    
118	0	0	1.66034e-14    
119	0	0	4.92787e-16    
120	0	0	3.51734e-15    
121	0	0	7.37298e-14    
122	0	0	2.52957e-14    
123	0	0	1.12572e-14    
124	0	0	2.68221e-15    
125	0	0	1.52996e-14    
126	0	0	2.16957e-15    
127	0	0	3.10129e-15    
128	0	0	3.4099e-14     
129	0	0	5.69229e-15    
130	0	0	2.72419e-15    
131	0	0	3.52941e-14    
132	0	0	1.52607e-15    
133	0	0	7.49191e-15    
134	0	0	7.57919e-15    
135	0	0	2.33272e-14    
136	0	0	1.32815e-14    
137	0	0	3.08009e-14    
138	0	0	1.60164e-15    
139	0	0	7.04945e-15    
141	0	0	7.03919e-15    
142	0	0	1.80172e-16    
143	0	0	2.20727e-14    
145	0	0	1.06551e-15    
146	0	0	2.78596e-14    
147	0	0	1.28823e-14    
148	0	0	1.8195e-14     
149	0	0	1.5381e-15     
150	0	0	2.28278e-14    
151	0	0	5.91637e-15    
152	0	0	2.64895e-15    
154	0	0	6.2674e-15     
156	0	0	9.28002e-16    
157	0	0	2.47745e-14    
158	0	0	6.44079e-16    
160	0	0	2.92204e-15    
161	0	0	8.44733e-16    
162	0	0	1.72776e-14    
164	0	0	1.39182e-14    
168	0	0	3.16514e-15    
169	0	0	3.43372e-15    
174	0	0	3.13111e-14    
176	0	0	1.7899e-14     
180	0	0	2.1125e-15     
191	0	0	1.22606e-14    
193	0	0	1.70145e-15    
194	0	0	6.67202e-15    
197	0	0	1.43095e-16    
198	0	0	2.4275e-14     
199	0	0	7.79047e-16    
