i	j	k	Dose(Gy)       
0	0	0	4.24662e-09    
1	0	0	4.2851e-09     
2	0	0	4.28292e-09    
3	0	0	4.30378e-09    
4	0	0	4.31003e-09    
5	0	0	4.31708e-09    
6	0	0	4.33769e-09    
7	0	0	4.33511e-09    
8	0	0	4.35952e-09    
9	0	0	4.36491e-09    
10	0	0	4.379e-09      
11	0	0	4.40151e-09    
12	0	0	4.39576e-09    
13	0	0	4.41253e-09    
14	0	0	4.42419e-09    
15	0	0	4.44317e-09    
16	0	0	4.46127e-09    
17	0	0	4.46934e-09    
18	0	0	4.47181e-09    
19	0	0	4.50239e-09    
20	0	0	4.52112e-09    
21	0	0	4.51665e-09    
22	0	0	4.53482e-09    
23	0	0	4.55162e-09    
24	0	0	4.55358e-09    
25	0	0	4.57728e-09    
26	0	0	4.58806e-09    
27	0	0	4.59419e-09    
28	0	0	4.63056e-09    
29	0	0	4.63583e-09    
30	0	0	4.64646e-09    
31	0	0	4.67648e-09    
32	0	0	4.68032e-09    
33	0	0	4.68833e-09    
34	0	0	4.7031e-09     
35	0	0	4.7199e-09     
36	0	0	4.7484e-09     
37	0	0	4.76328e-09    
38	0	0	4.76172e-09    
39	0	0	4.79101e-09    
40	0	0	4.80157e-09    
41	0	0	4.83055e-09    
42	0	0	4.83806e-09    
43	0	0	4.86586e-09    
44	0	0	4.87266e-09    
45	0	0	4.88238e-09    
46	0	0	4.92234e-09    
47	0	0	4.93186e-09    
48	0	0	4.94847e-09    
49	0	0	4.96313e-09    
50	0	0	4.99087e-09    
51	0	0	5.00507e-09    
52	0	0	5.035e-09      
53	0	0	5.04143e-09    
54	0	0	5.07918e-09    
55	0	0	5.09462e-09    
56	0	0	5.11359e-09    
57	0	0	5.12739e-09    
58	0	0	5.14193e-09    
59	0	0	5.17836e-09    
60	0	0	5.1997e-09     
61	0	0	5.22265e-09    
62	0	0	5.23918e-09    
63	0	0	5.26321e-09    
64	0	0	5.30257e-09    
65	0	0	5.33137e-09    
66	0	0	5.35394e-09    
