i	j	k	Dose           LDT            LTT            proton_1_D     proton_1_T     proton_D       proton_T       O16_D          O16_T          

0	0	0	9596.88        0.480258       0.480269       0.480258       0.480269       0              0              0              0              
1	0	0	9632.46        0.481971       0.481982       0.481971       0.481982       0              0              0              0              
2	0	0	9667.32        0.48371        0.48372        0.48371        0.48372        0              0              0              0              
3	0	0	9682.67        0.485471       0.48548        0.485471       0.48548        0              0              0              0              
4	0	0	9749.2         0.552683       0.487313       0.487259       0.487269       0              0              527.232        453.668        
5	0	0	9794.83        0.551718       0.489146       0.489074       0.489085       0              0              515.188        431.19         
6	0	0	9838.18        0.490922       0.490931       0.490922       0.490931       0              0              0              0              
7	0	0	9835.13        0.492787       0.492799       0.492787       0.492799       0              0              0              0              
8	0	0	9859.41        0.49468        0.49469        0.49468        0.49469        0              0              0              0              
9	0	0	9902.37        0.496599       0.496611       0.496599       0.496611       0              0              0              0              
10	0	0	9950.25        0.498545       0.498558       0.498545       0.498558       0              0              0              0              
11	0	0	10032.3        0.500534       0.500545       0.500534       0.500545       0              0              0              0              
12	0	0	10039          0.502548       0.502561       0.502548       0.502561       0              0              0              0              
13	0	0	10113          0.504596       0.504609       0.504596       0.504609       0              0              0              0              
14	0	0	10118          0.506675       0.506688       0.506675       0.506688       0              0              0              0              
15	0	0	10158          0.508785       0.508797       0.508785       0.508797       0              0              0              0              
16	0	0	10200.5        0.510929       0.510939       0.510929       0.510939       0              0              0              0              
17	0	0	10240          0.513108       0.513117       0.513108       0.513117       0              0              0              0              
18	0	0	10309          0.515325       0.515334       0.515325       0.515334       0              0              0              0              
19	0	0	10315.8        0.517573       0.517584       0.517573       0.517584       0              0              0              0              
20	0	0	10390.4        0.519861       0.519872       0.519861       0.519872       0              0              0              0              
21	0	0	10399.2        0.522187       0.522196       0.522187       0.522196       0              0              0              0              
22	0	0	10484.6        0.52455        0.524564       0.52455        0.524564       0              0              0              0              
23	0	0	10531.6        0.526965       0.526977       0.526965       0.526977       0              0              0              0              
24	0	0	10569.5        0.529415       0.529429       0.529415       0.529429       0              0              0              0              
25	0	0	10610.3        0.53191        0.531924       0.53191        0.531924       0              0              0              0              
26	0	0	10663.3        0.534449       0.534462       0.534449       0.534462       0              0              0              0              
27	0	0	10695.1        0.537036       0.537044       0.537036       0.537044       0              0              0              0              
28	0	0	10748.5        0.539661       0.539671       0.539661       0.539671       0              0              0              0              
29	0	0	10819.6        0.54234        0.542353       0.54234        0.542353       0              0              0              0              
30	0	0	10866.9        0.545078       0.545084       0.545078       0.545084       0              0              0              0              
31	0	0	10938.4        0.547859       0.547871       0.547859       0.547871       0              0              0              0              
32	0	0	10999.8        0.550706       0.550713       0.550706       0.550713       0              0              0              0              
33	0	0	11053          0.553597       0.553611       0.553597       0.553611       0              0              0              0              
34	0	0	11093.1        0.556554       0.556566       0.556554       0.556566       0              0              0              0              
35	0	0	11148.6        0.559566       0.559572       0.559566       0.559572       0              0              0              0              
36	0	0	11220.4        0.562636       0.562646       0.562636       0.562646       0              0              0              0              
