i	j	k	Dose(Gy)       
0	0	0	4.90641e-09    
1	0	0	4.93113e-09    
2	0	0	4.95388e-09    
3	0	0	4.95109e-09    
4	0	0	4.96992e-09    
5	0	0	5.01386e-09    
6	0	0	5.03752e-09    
7	0	0	5.04828e-09    
8	0	0	5.06572e-09    
9	0	0	5.08073e-09    
10	0	0	5.11199e-09    
11	0	0	5.1278e-09     
12	0	0	5.17279e-09    
13	0	0	5.18223e-09    
14	0	0	5.19636e-09    
15	0	0	5.23033e-09    
16	0	0	5.251e-09      
17	0	0	5.2755e-09     
18	0	0	5.28758e-09    
19	0	0	5.31559e-09    
20	0	0	5.35508e-09    
21	0	0	5.37335e-09    
22	0	0	5.40227e-09    
23	0	0	5.43087e-09    
24	0	0	5.44538e-09    
25	0	0	5.4828e-09     
26	0	0	5.50892e-09    
27	0	0	5.53487e-09    
28	0	0	5.565e-09      
29	0	0	5.59398e-09    
30	0	0	5.64221e-09    
31	0	0	5.67283e-09    
32	0	0	5.68829e-09    
33	0	0	5.7295e-09     
34	0	0	5.76132e-09    
35	0	0	5.80114e-09    
36	0	0	5.80838e-09    
37	0	0	5.86125e-09    
38	0	0	5.90464e-09    
39	0	0	5.94049e-09    
40	0	0	5.96852e-09    
41	0	0	6.01845e-09    
42	0	0	6.05765e-09    
43	0	0	6.08964e-09    
44	0	0	6.14242e-09    
45	0	0	6.19549e-09    
46	0	0	6.22273e-09    
47	0	0	6.27395e-09    
48	0	0	6.32033e-09    
49	0	0	6.37594e-09    
50	0	0	6.4288e-09     
51	0	0	6.48858e-09    
52	0	0	6.52954e-09    
53	0	0	6.58683e-09    
54	0	0	6.64706e-09    
55	0	0	6.70217e-09    
56	0	0	6.7644e-09     
57	0	0	6.82684e-09    
58	0	0	6.89207e-09    
59	0	0	6.95525e-09    
60	0	0	7.01796e-09    
61	0	0	7.09129e-09    
62	0	0	7.16664e-09    
63	0	0	7.24511e-09    
64	0	0	7.32845e-09    
65	0	0	7.41542e-09    
66	0	0	7.49881e-09    
67	0	0	7.57816e-09    
68	0	0	7.67611e-09    
69	0	0	7.79603e-09    
70	0	0	7.874e-09      
71	0	0	7.99587e-09    
72	0	0	8.09105e-09    
73	0	0	8.20786e-09    
74	0	0	8.33534e-09    
75	0	0	8.48083e-09    
76	0	0	8.607e-09      
77	0	0	8.75806e-09    
78	0	0	8.90127e-09    
79	0	0	9.07229e-09    
80	0	0	9.25582e-09    
81	0	0	9.44557e-09    
82	0	0	9.65032e-09    
83	0	0	9.87198e-09    
84	0	0	1.0094e-08     
85	0	0	1.03494e-08    
86	0	0	1.06316e-08    
87	0	0	1.09322e-08    
88	0	0	1.12908e-08    
89	0	0	1.16562e-08    
90	0	0	1.20875e-08    
91	0	0	1.25578e-08    
92	0	0	1.31069e-08    
93	0	0	1.37535e-08    
94	0	0	1.45005e-08    
95	0	0	1.54237e-08    
96	0	0	1.6578e-08     
97	0	0	1.81184e-08    
98	0	0	2.03125e-08    
99	0	0	2.3816e-08     
100	0	0	2.95201e-08    
101	0	0	3.36714e-08    
102	0	0	2.70661e-08    
103	0	0	1.26449e-08    
104	0	0	2.81987e-09    
105	0	0	2.70504e-10    
106	0	0	1.56028e-11    
107	0	0	2.49822e-14    
108	0	0	2.45075e-14    
109	0	0	1.41141e-14    
110	0	0	2.62706e-14    
111	0	0	7.81452e-14    
112	0	0	7.33616e-14    
113	0	0	2.96419e-14    
114	0	0	1.26212e-15    
115	0	0	4.01453e-14    
117	0	0	1.09487e-14    
118	0	0	2.62684e-14    
119	0	0	7.67165e-15    
120	0	0	1.52069e-16    
121	0	0	1.71924e-15    
122	0	0	3.12655e-14    
123	0	0	2.17057e-15    
124	0	0	2.57417e-14    
125	0	0	4.49995e-15    
126	0	0	1.50099e-14    
128	0	0	2.02893e-14    
129	0	0	4.49546e-15    
130	0	0	1.30703e-15    
131	0	0	2.36646e-14    
133	0	0	1.51764e-14    
135	0	0	1.37501e-15    
136	0	0	1.20127e-14    
138	0	0	9.01699e-16    
139	0	0	1.80643e-14    
140	0	0	1.76159e-14    
141	0	0	4.41155e-15    
142	0	0	2.43365e-14    
143	0	0	8.66477e-15    
144	0	0	1.67708e-14    
145	0	0	5.93531e-16    
146	0	0	5.6653e-15     
147	0	0	2.42748e-15    
148	0	0	1.97404e-15    
149	0	0	1.91362e-15    
150	0	0	3.11218e-15    
152	0	0	2.63788e-15    
153	0	0	2.20556e-14    
154	0	0	2.9612e-14     
156	0	0	2.09678e-14    
157	0	0	1.223e-15      
159	0	0	2.15238e-14    
160	0	0	6.0983e-15     
163	0	0	5.00108e-16    
164	0	0	1.34064e-14    
166	0	0	4.5885e-16     
167	0	0	3.71392e-15    
175	0	0	3.75207e-14    
177	0	0	3.63112e-15    
178	0	0	1.68719e-14    
181	0	0	2.62522e-15    
182	0	0	5.39338e-15    
185	0	0	1.86617e-15    
189	0	0	1.69677e-15    
