i	j	k	Dose           LDT            LTT            proton_1_D     proton_1_T     proton_D       proton_T       O16_D          O16_T          

0	0	0	9283.81        0.463403       0.463411       0.463403       0.463411       0              0              0              0              
1	0	0	9295.24        0.464893       0.464901       0.464893       0.464901       0              0              0              0              
2	0	0	9329.17        0.466402       0.46641        0.466402       0.46641        0              0              0              0              
3	0	0	9337.99        0.467929       0.467936       0.467929       0.467936       0              0              0              0              
4	0	0	9376.67        0.469474       0.469481       0.469474       0.469481       0              0              0              0              
5	0	0	9397.71        0.471039       0.471047       0.471039       0.471047       0              0              0              0              
6	0	0	9469.3         0.472627       0.472636       0.472627       0.472636       0              0              0              0              
7	0	0	9469.04        0.474237       0.474246       0.474237       0.474246       0              0              0              0              
8	0	0	9501.05        0.475866       0.475874       0.475866       0.475874       0              0              0              0              
9	0	0	9545.08        0.477518       0.477528       0.477518       0.477528       0              0              0              0              
10	0	0	9563.44        0.479194       0.479202       0.479194       0.479202       0              0              0              0              
11	0	0	9592.09        0.48089        0.480898       0.48089        0.480898       0              0              0              0              
12	0	0	9648.59        0.482613       0.48262        0.482613       0.48262        0              0              0              0              
13	0	0	9686.86        0.484357       0.484369       0.484357       0.484369       0              0              0              0              
14	0	0	9712.89        0.486131       0.48614        0.486131       0.48614        0              0              0              0              
15	0	0	9747.28        0.48793        0.487937       0.48793        0.487937       0              0              0              0              
16	0	0	9778.13        0.489752       0.489759       0.489752       0.489759       0              0              0              0              
17	0	0	9836.19        0.491602       0.49161        0.491602       0.49161        0              0              0              0              
18	0	0	9855.98        0.493476       0.493488       0.493476       0.493488       0              0              0              0              
19	0	0	9906.1         0.495386       0.495394       0.495386       0.495394       0              0              0              0              
20	0	0	9928.66        0.49732        0.497328       0.49732        0.497328       0              0              0              0              
21	0	0	9983.72        0.499281       0.499292       0.499281       0.499292       0              0              0              0              
22	0	0	10019          0.501279       0.501288       0.501279       0.501288       0              0              0              0              
23	0	0	10061          0.503306       0.503314       0.503306       0.503314       0              0              0              0              
24	0	0	10078.8        0.505357       0.505368       0.505357       0.505368       0              0              0              0              
25	0	0	10096.5        0.507438       0.50745        0.507438       0.50745        0              0              0              0              
26	0	0	10170.5        0.509558       0.509568       0.509558       0.509568       0              0              0              0              
