i	j	k	Dose(Gy)       
0	0	0	4.63698e-09    
1	0	0	4.65329e-09    
2	0	0	4.66853e-09    
3	0	0	4.67829e-09    
4	0	0	4.69526e-09    
5	0	0	4.70655e-09    
6	0	0	4.73551e-09    
7	0	0	4.74757e-09    
8	0	0	4.7522e-09     
9	0	0	4.78046e-09    
10	0	0	4.78963e-09    
11	0	0	4.80325e-09    
12	0	0	4.82998e-09    
13	0	0	4.85286e-09    
14	0	0	4.85951e-09    
15	0	0	4.88407e-09    
16	0	0	4.89115e-09    
17	0	0	4.92666e-09    
18	0	0	4.93682e-09    
19	0	0	4.95677e-09    
20	0	0	4.97448e-09    
21	0	0	4.99615e-09    
22	0	0	5.01909e-09    
23	0	0	5.03844e-09    
24	0	0	5.04932e-09    
25	0	0	5.05408e-09    
26	0	0	5.09022e-09    
27	0	0	5.1115e-09     
28	0	0	5.12511e-09    
29	0	0	5.16159e-09    
30	0	0	5.18637e-09    
31	0	0	5.20794e-09    
32	0	0	5.23442e-09    
33	0	0	5.24911e-09    
34	0	0	5.27465e-09    
35	0	0	5.30933e-09    
36	0	0	5.323e-09      
37	0	0	5.36326e-09    
38	0	0	5.38276e-09    
39	0	0	5.40296e-09    
40	0	0	5.42882e-09    
41	0	0	5.46221e-09    
42	0	0	5.49697e-09    
43	0	0	5.51814e-09    
44	0	0	5.55486e-09    
45	0	0	5.57058e-09    
46	0	0	5.6017e-09     
47	0	0	5.62889e-09    
48	0	0	5.66628e-09    
49	0	0	5.70884e-09    
50	0	0	5.72903e-09    
51	0	0	5.77703e-09    
52	0	0	5.8159e-09     
53	0	0	5.82295e-09    
54	0	0	5.88006e-09    
55	0	0	5.90373e-09    
56	0	0	5.94083e-09    
57	0	0	5.98193e-09    
58	0	0	6.01286e-09    
59	0	0	6.0601e-09     
60	0	0	6.09689e-09    
61	0	0	6.14833e-09    
62	0	0	6.20257e-09    
63	0	0	6.23465e-09    
64	0	0	6.28655e-09    
65	0	0	6.33617e-09    
66	0	0	6.38271e-09    
67	0	0	6.44695e-09    
68	0	0	6.48347e-09    
69	0	0	6.54857e-09    
70	0	0	6.60045e-09    
71	0	0	6.67365e-09    
72	0	0	6.71737e-09    
73	0	0	6.77111e-09    
74	0	0	6.828e-09      
75	0	0	6.9028e-09     
76	0	0	6.9703e-09     
77	0	0	7.04058e-09    
78	0	0	7.1309e-09     
79	0	0	7.19379e-09    
80	0	0	7.26372e-09    
81	0	0	7.34141e-09    
82	0	0	7.43415e-09    
83	0	0	7.51784e-09    
84	0	0	7.59658e-09    
85	0	0	7.69554e-09    
86	0	0	7.80477e-09    
87	0	0	7.88906e-09    
88	0	0	8.02375e-09    
89	0	0	8.11475e-09    
90	0	0	8.2452e-09     
91	0	0	8.36501e-09    
92	0	0	8.49875e-09    
93	0	0	8.64659e-09    
94	0	0	8.77685e-09    
95	0	0	8.95189e-09    
96	0	0	9.12802e-09    
97	0	0	9.28978e-09    
98	0	0	9.47904e-09    
99	0	0	9.69052e-09    
100	0	0	9.91057e-09    
101	0	0	1.01528e-08    
102	0	0	1.04278e-08    
103	0	0	1.07019e-08    
104	0	0	1.09969e-08    
105	0	0	1.13474e-08    
106	0	0	1.17455e-08    
107	0	0	1.21798e-08    
108	0	0	1.26755e-08    
109	0	0	1.32383e-08    
110	0	0	1.39131e-08    
111	0	0	1.47227e-08    
112	0	0	1.56829e-08    
113	0	0	1.69391e-08    
114	0	0	1.86415e-08    
115	0	0	2.12088e-08    
116	0	0	2.51139e-08    
117	0	0	2.96785e-08    
118	0	0	3.10128e-08    
119	0	0	2.36811e-08    
120	0	0	1.14834e-08    
121	0	0	3.26818e-09    
122	0	0	4.29511e-10    
123	0	0	1.00132e-11    
124	0	0	5.93498e-14    
125	0	0	7.37653e-14    
126	0	0	1.26947e-14    
127	0	0	4.20971e-14    
128	0	0	1.35321e-14    
129	0	0	8.23229e-15    
130	0	0	3.236e-14      
131	0	0	4.07417e-14    
132	0	0	4.09731e-14    
133	0	0	5.44013e-14    
134	0	0	3.02516e-14    
135	0	0	3.32264e-14    
136	0	0	3.69518e-15    
137	0	0	7.9248e-16     
138	0	0	2.99332e-15    
139	0	0	2.65824e-14    
140	0	0	2.22194e-14    
141	0	0	7.90607e-15    
142	0	0	2.14529e-15    
144	0	0	6.47517e-15    
145	0	0	2.25468e-14    
146	0	0	1.96826e-14    
147	0	0	2.06294e-14    
148	0	0	5.03969e-15    
149	0	0	7.05348e-16    
150	0	0	1.11024e-15    
151	0	0	5.5369e-15     
152	0	0	1.4186e-15     
153	0	0	4.6677e-15     
154	0	0	2.95498e-15    
155	0	0	1.86247e-14    
156	0	0	2.3476e-15     
158	0	0	5.25476e-14    
159	0	0	4.62097e-15    
160	0	0	2.45187e-14    
161	0	0	7.47869e-15    
164	0	0	6.14673e-15    
166	0	0	1.83635e-14    
167	0	0	2.49241e-15    
168	0	0	4.40973e-15    
169	0	0	2.48962e-14    
170	0	0	1.52722e-14    
171	0	0	1.6817e-14     
172	0	0	3.01492e-14    
173	0	0	2.55644e-14    
178	0	0	2.84915e-15    
180	0	0	2.15854e-14    
182	0	0	1.29443e-15    
183	0	0	3.78047e-15    
184	0	0	4.32336e-16    
185	0	0	2.75752e-15    
186	0	0	1.06455e-14    
187	0	0	7.07276e-16    
188	0	0	3.66486e-15    
189	0	0	9.8572e-15     
190	0	0	1.38036e-15    
191	0	0	4.69554e-15    
192	0	0	2.96764e-16    
193	0	0	2.0256e-15     
196	0	0	2.98114e-15    
197	0	0	5.18862e-15    
