i	j	k	Dose(Gy)       
0	0	0	4.35649e-09    
1	0	0	4.38752e-09    
2	0	0	4.39588e-09    
3	0	0	4.4e-09        
4	0	0	4.43155e-09    
5	0	0	4.4366e-09     
6	0	0	4.44006e-09    
7	0	0	4.45376e-09    
8	0	0	4.46429e-09    
9	0	0	4.4792e-09     
10	0	0	4.49626e-09    
11	0	0	4.51139e-09    
12	0	0	4.52218e-09    
13	0	0	4.53829e-09    
14	0	0	4.55476e-09    
15	0	0	4.56109e-09    
16	0	0	4.56886e-09    
17	0	0	4.59007e-09    
18	0	0	4.60626e-09    
19	0	0	4.62451e-09    
20	0	0	4.63322e-09    
21	0	0	4.64007e-09    
22	0	0	4.66192e-09    
23	0	0	4.67253e-09    
24	0	0	4.70015e-09    
25	0	0	4.70766e-09    
26	0	0	4.73199e-09    
27	0	0	4.74783e-09    
28	0	0	4.7481e-09     
29	0	0	4.77317e-09    
30	0	0	4.79741e-09    
31	0	0	4.81649e-09    
32	0	0	4.8228e-09     
33	0	0	4.832e-09      
34	0	0	4.86705e-09    
35	0	0	4.86901e-09    
36	0	0	4.90037e-09    
37	0	0	4.91277e-09    
38	0	0	4.93108e-09    
39	0	0	4.95454e-09    
40	0	0	4.96987e-09    
41	0	0	5.00423e-09    
42	0	0	5.02065e-09    
43	0	0	5.04243e-09    
44	0	0	5.05344e-09    
45	0	0	5.06298e-09    
46	0	0	5.09155e-09    
47	0	0	5.11263e-09    
48	0	0	5.13776e-09    
49	0	0	5.15212e-09    
50	0	0	5.17038e-09    
51	0	0	5.22028e-09    
52	0	0	5.22808e-09    
53	0	0	5.25517e-09    
54	0	0	5.28822e-09    
55	0	0	5.29587e-09    
56	0	0	5.32681e-09    
57	0	0	5.34477e-09    
58	0	0	5.36369e-09    
59	0	0	5.40676e-09    
60	0	0	5.44719e-09    
61	0	0	5.46779e-09    
62	0	0	5.47174e-09    
63	0	0	5.51589e-09    
64	0	0	5.53981e-09    
65	0	0	5.57779e-09    
66	0	0	5.60344e-09    
67	0	0	5.63442e-09    
68	0	0	5.6794e-09     
69	0	0	5.71206e-09    
70	0	0	5.73696e-09    
71	0	0	5.76548e-09    
72	0	0	5.80466e-09    
73	0	0	5.83623e-09    
74	0	0	5.86787e-09    
75	0	0	5.91778e-09    
76	0	0	5.9424e-09     
77	0	0	5.98092e-09    
78	0	0	6.02498e-09    
79	0	0	6.06382e-09    
80	0	0	6.10354e-09    
81	0	0	6.15873e-09    
82	0	0	6.19084e-09    
83	0	0	6.23692e-09    
84	0	0	6.28641e-09    
85	0	0	6.3341e-09     
86	0	0	6.36609e-09    
87	0	0	6.44051e-09    
88	0	0	6.48285e-09    
89	0	0	6.55018e-09    
90	0	0	6.59792e-09    
91	0	0	6.65647e-09    
92	0	0	6.71734e-09    
93	0	0	6.77471e-09    
94	0	0	6.84292e-09    
95	0	0	6.91101e-09    
96	0	0	6.96872e-09    
97	0	0	7.03831e-09    
98	0	0	7.1042e-09     
99	0	0	7.19996e-09    
100	0	0	7.27288e-09    
101	0	0	7.33569e-09    
102	0	0	7.43142e-09    
103	0	0	7.51625e-09    
104	0	0	7.5989e-09     
105	0	0	7.69775e-09    
106	0	0	7.78514e-09    
107	0	0	7.89281e-09    
108	0	0	8.00159e-09    
109	0	0	8.12506e-09    
110	0	0	8.24341e-09    
111	0	0	8.36244e-09    
112	0	0	8.49778e-09    
113	0	0	8.63721e-09    
114	0	0	8.79213e-09    
115	0	0	8.94206e-09    
116	0	0	9.11368e-09    
117	0	0	9.27474e-09    
118	0	0	9.46934e-09    
119	0	0	9.67938e-09    
120	0	0	9.9082e-09     
121	0	0	1.01425e-08    
122	0	0	1.04016e-08    
123	0	0	1.06937e-08    
124	0	0	1.10116e-08    
125	0	0	1.13532e-08    
126	0	0	1.17533e-08    
127	0	0	1.21793e-08    
128	0	0	1.26814e-08    
129	0	0	1.32481e-08    
130	0	0	1.39162e-08    
131	0	0	1.47105e-08    
132	0	0	1.57234e-08    
133	0	0	1.70179e-08    
134	0	0	1.87703e-08    
135	0	0	2.14207e-08    
136	0	0	2.49931e-08    
137	0	0	2.84134e-08    
138	0	0	2.90172e-08    
139	0	0	2.31172e-08    
140	0	0	1.31603e-08    
141	0	0	4.84122e-09    
142	0	0	1.05708e-09    
143	0	0	1.16888e-10    
144	0	0	4.98965e-12    
145	0	0	8.24079e-14    
146	0	0	4.64614e-14    
147	0	0	2.68928e-14    
148	0	0	8.35646e-14    
149	0	0	2.04949e-14    
150	0	0	3.30806e-15    
151	0	0	2.33095e-14    
152	0	0	2.8684e-14     
153	0	0	4.48505e-14    
154	0	0	1.157e-14      
