i	j	k	Dose(Gy)       
0	0	0	4.99802e-09    
1	0	0	5.01909e-09    
2	0	0	5.03172e-09    
3	0	0	5.06066e-09    
4	0	0	5.07453e-09    
5	0	0	5.08159e-09    
6	0	0	5.11794e-09    
7	0	0	5.1296e-09     
8	0	0	5.15628e-09    
9	0	0	5.17156e-09    
10	0	0	5.20893e-09    
11	0	0	5.21809e-09    
12	0	0	5.24876e-09    
13	0	0	5.27475e-09    
14	0	0	5.30749e-09    
15	0	0	5.32344e-09    
16	0	0	5.34277e-09    
17	0	0	5.36761e-09    
18	0	0	5.39909e-09    
19	0	0	5.44599e-09    
20	0	0	5.45981e-09    
21	0	0	5.49918e-09    
22	0	0	5.50815e-09    
23	0	0	5.52889e-09    
24	0	0	5.57286e-09    
25	0	0	5.60807e-09    
26	0	0	5.63851e-09    
27	0	0	5.65183e-09    
28	0	0	5.69157e-09    
29	0	0	5.72172e-09    
30	0	0	5.76365e-09    
31	0	0	5.7884e-09     
32	0	0	5.82748e-09    
33	0	0	5.87215e-09    
34	0	0	5.89577e-09    
35	0	0	5.94725e-09    
36	0	0	5.9676e-09     
37	0	0	6.01275e-09    
38	0	0	6.07561e-09    
39	0	0	6.10115e-09    
40	0	0	6.14627e-09    
41	0	0	6.17868e-09    
42	0	0	6.23398e-09    
43	0	0	6.28304e-09    
44	0	0	6.32768e-09    
45	0	0	6.36535e-09    
46	0	0	6.42048e-09    
47	0	0	6.48626e-09    
48	0	0	6.53011e-09    
49	0	0	6.58965e-09    
50	0	0	6.65633e-09    
51	0	0	6.71316e-09    
52	0	0	6.76943e-09    
53	0	0	6.82558e-09    
54	0	0	6.89521e-09    
55	0	0	6.95846e-09    
56	0	0	7.03897e-09    
57	0	0	7.10275e-09    
58	0	0	7.16925e-09    
59	0	0	7.24864e-09    
60	0	0	7.32559e-09    
61	0	0	7.41812e-09    
62	0	0	7.49837e-09    
63	0	0	7.58491e-09    
64	0	0	7.68563e-09    
65	0	0	7.78608e-09    
66	0	0	7.8908e-09     
67	0	0	7.98518e-09    
68	0	0	8.10456e-09    
69	0	0	8.21344e-09    
70	0	0	8.34146e-09    
71	0	0	8.47962e-09    
72	0	0	8.61891e-09    
73	0	0	8.76655e-09    
74	0	0	8.92393e-09    
75	0	0	9.07984e-09    
76	0	0	9.26339e-09    
77	0	0	9.4549e-09     
78	0	0	9.6566e-09     
79	0	0	9.89138e-09    
80	0	0	1.01206e-08    
81	0	0	1.0356e-08     
82	0	0	1.06464e-08    
83	0	0	1.09548e-08    
84	0	0	1.13077e-08    
85	0	0	1.16743e-08    
86	0	0	1.21148e-08    
87	0	0	1.25866e-08    
88	0	0	1.31509e-08    
89	0	0	1.37717e-08    
90	0	0	1.45554e-08    
91	0	0	1.54856e-08    
92	0	0	1.66652e-08    
93	0	0	1.82072e-08    
94	0	0	2.04499e-08    
95	0	0	2.40729e-08    
96	0	0	2.98335e-08    
97	0	0	3.37154e-08    
98	0	0	2.69303e-08    
99	0	0	1.15471e-08    
100	0	0	2.27433e-09    
101	0	0	1.8775e-10     
102	0	0	1.15256e-11    
103	0	0	3.64346e-14    
104	0	0	3.09554e-14    
105	0	0	2.68893e-14    
106	0	0	3.56587e-14    
107	0	0	5.89289e-14    
108	0	0	6.60908e-14    
109	0	0	1.08965e-14    
110	0	0	6.93716e-15    
111	0	0	3.89853e-14    
112	0	0	4.67571e-14    
113	0	0	1.57664e-14    
114	0	0	3.98355e-14    
115	0	0	1.33031e-14    
116	0	0	1.58583e-14    
117	0	0	3.91511e-14    
118	0	0	6.16721e-15    
119	0	0	2.25643e-14    
121	0	0	1.7865e-14     
122	0	0	3.70809e-14    
123	0	0	2.10963e-14    
124	0	0	4.34865e-15    
125	0	0	1.89335e-14    
126	0	0	1.04458e-14    
128	0	0	1.65085e-14    
129	0	0	6.1617e-15     
130	0	0	4.04968e-14    
131	0	0	3.76658e-15    
132	0	0	1.39729e-14    
133	0	0	1.8131e-14     
134	0	0	6.46358e-16    
135	0	0	5.43566e-15    
136	0	0	5.4186e-14     
137	0	0	1.82458e-15    
138	0	0	2.81079e-14    
139	0	0	1.89514e-14    
140	0	0	5.52155e-15    
143	0	0	6.26036e-15    
146	0	0	6.31804e-15    
147	0	0	1.18123e-15    
148	0	0	3.08229e-14    
149	0	0	1.35211e-14    
150	0	0	7.58286e-15    
152	0	0	3.54429e-15    
153	0	0	1.23734e-15    
154	0	0	2.82128e-14    
155	0	0	2.78417e-15    
156	0	0	2.8233e-15     
157	0	0	4.04718e-15    
164	0	0	2.14326e-14    
166	0	0	4.64167e-16    
181	0	0	6.64656e-15    
189	0	0	1.8728e-15     
194	0	0	3.54464e-15    
