i	j	k	Dose(Gy)       
0	0	0	4.93452e-09    
1	0	0	4.96318e-09    
2	0	0	4.98567e-09    
3	0	0	5.00807e-09    
4	0	0	5.03004e-09    
5	0	0	5.06108e-09    
6	0	0	5.0689e-09     
7	0	0	5.08808e-09    
8	0	0	5.10957e-09    
9	0	0	5.13392e-09    
10	0	0	5.15698e-09    
11	0	0	5.17455e-09    
12	0	0	5.20388e-09    
13	0	0	5.20889e-09    
14	0	0	5.25089e-09    
15	0	0	5.26177e-09    
16	0	0	5.30518e-09    
17	0	0	5.33165e-09    
18	0	0	5.35166e-09    
19	0	0	5.37917e-09    
20	0	0	5.40314e-09    
21	0	0	5.43212e-09    
22	0	0	5.44743e-09    
23	0	0	5.47884e-09    
24	0	0	5.5157e-09     
25	0	0	5.54023e-09    
26	0	0	5.57305e-09    
27	0	0	5.60027e-09    
28	0	0	5.62762e-09    
29	0	0	5.66155e-09    
30	0	0	5.68202e-09    
31	0	0	5.72536e-09    
32	0	0	5.76531e-09    
33	0	0	5.79881e-09    
34	0	0	5.84002e-09    
35	0	0	5.86636e-09    
36	0	0	5.9036e-09     
37	0	0	5.93567e-09    
38	0	0	5.98025e-09    
39	0	0	6.01902e-09    
40	0	0	6.05145e-09    
41	0	0	6.09439e-09    
42	0	0	6.13084e-09    
43	0	0	6.19242e-09    
44	0	0	6.22252e-09    
45	0	0	6.28654e-09    
46	0	0	6.33495e-09    
47	0	0	6.3755e-09     
48	0	0	6.44274e-09    
49	0	0	6.4873e-09     
50	0	0	6.53707e-09    
51	0	0	6.5869e-09     
52	0	0	6.64474e-09    
53	0	0	6.7015e-09     
54	0	0	6.77989e-09    
55	0	0	6.82383e-09    
56	0	0	6.89876e-09    
57	0	0	6.96072e-09    
58	0	0	7.01414e-09    
59	0	0	7.09487e-09    
60	0	0	7.17853e-09    
61	0	0	7.2502e-09     
62	0	0	7.32377e-09    
63	0	0	7.42748e-09    
64	0	0	7.50406e-09    
65	0	0	7.58433e-09    
66	0	0	7.67781e-09    
67	0	0	7.77699e-09    
68	0	0	7.87514e-09    
69	0	0	7.99653e-09    
70	0	0	8.09919e-09    
71	0	0	8.2185e-09     
72	0	0	8.34129e-09    
73	0	0	8.47783e-09    
74	0	0	8.62214e-09    
75	0	0	8.75178e-09    
76	0	0	8.92582e-09    
77	0	0	9.08441e-09    
78	0	0	9.26617e-09    
79	0	0	9.46014e-09    
80	0	0	9.6506e-09     
81	0	0	9.87329e-09    
82	0	0	1.01104e-08    
83	0	0	1.0364e-08     
84	0	0	1.06355e-08    
85	0	0	1.09435e-08    
86	0	0	1.12955e-08    
87	0	0	1.16752e-08    
88	0	0	1.20908e-08    
89	0	0	1.2579e-08     
90	0	0	1.3117e-08     
91	0	0	1.37748e-08    
92	0	0	1.45321e-08    
93	0	0	1.54585e-08    
94	0	0	1.66269e-08    
95	0	0	1.81794e-08    
96	0	0	2.03789e-08    
97	0	0	2.39287e-08    
98	0	0	2.96467e-08    
99	0	0	3.39599e-08    
100	0	0	2.70449e-08    
101	0	0	1.18836e-08    
102	0	0	2.40164e-09    
103	0	0	1.94578e-10    
104	0	0	5.11355e-12    
105	0	0	3.72849e-14    
106	0	0	2.96983e-14    
107	0	0	8.27338e-14    
108	0	0	6.96491e-14    
109	0	0	2.42869e-14    
110	0	0	5.10008e-14    
111	0	0	8.35653e-15    
112	0	0	6.35929e-14    
113	0	0	3.95537e-14    
114	0	0	3.51309e-14    
115	0	0	1.67134e-14    
116	0	0	6.59098e-14    
117	0	0	2.81996e-14    
119	0	0	4.45146e-15    
120	0	0	4.02964e-14    
121	0	0	2.82317e-14    
122	0	0	1.82924e-14    
123	0	0	2.11259e-14    
124	0	0	9.91282e-16    
126	0	0	1.76634e-14    
127	0	0	5.75821e-15    
128	0	0	6.80612e-15    
129	0	0	8.00146e-15    
130	0	0	7.42359e-15    
131	0	0	2.8318e-14     
132	0	0	2.6951e-14     
133	0	0	3.19231e-14    
135	0	0	2.65384e-14    
136	0	0	2.7209e-14     
139	0	0	6.85902e-16    
145	0	0	4.95518e-15    
152	0	0	1.30032e-14    
154	0	0	9.99939e-16    
156	0	0	2.13378e-14    
158	0	0	2.90537e-15    
161	0	0	2.68875e-14    
169	0	0	3.43297e-15    
171	0	0	1.7905e-14     
172	0	0	1.97333e-15    
174	0	0	5.49902e-15    
176	0	0	7.99503e-15    
177	0	0	2.6458e-15     
189	0	0	1.14511e-14    
194	0	0	2.51769e-14    
195	0	0	6.09306e-15    
197	0	0	2.67055e-14    
