i	j	k	Dose(Gy)       
0	0	0	4.22805e-09    
1	0	0	4.25587e-09    
2	0	0	4.27037e-09    
3	0	0	4.27489e-09    
4	0	0	4.27686e-09    
5	0	0	4.29073e-09    
6	0	0	4.30967e-09    
7	0	0	4.32862e-09    
8	0	0	4.34074e-09    
9	0	0	4.35632e-09    
10	0	0	4.35976e-09    
11	0	0	4.3598e-09     
12	0	0	4.36929e-09    
13	0	0	4.38134e-09    
14	0	0	4.40285e-09    
15	0	0	4.40181e-09    
16	0	0	4.4264e-09     
17	0	0	4.4379e-09     
18	0	0	4.45389e-09    
19	0	0	4.45704e-09    
20	0	0	4.47558e-09    
21	0	0	4.49192e-09    
22	0	0	4.49992e-09    
23	0	0	4.51058e-09    
24	0	0	4.53495e-09    
25	0	0	4.54206e-09    
26	0	0	4.57185e-09    
27	0	0	4.56432e-09    
28	0	0	4.58281e-09    
29	0	0	4.59794e-09    
30	0	0	4.61365e-09    
31	0	0	4.63066e-09    
32	0	0	4.63239e-09    
33	0	0	4.65255e-09    
34	0	0	4.67257e-09    
35	0	0	4.69876e-09    
36	0	0	4.70901e-09    
37	0	0	4.70296e-09    
38	0	0	4.72447e-09    
39	0	0	4.74487e-09    
40	0	0	4.77107e-09    
41	0	0	4.78394e-09    
42	0	0	4.8018e-09     
43	0	0	4.81174e-09    
44	0	0	4.84196e-09    
45	0	0	4.8588e-09     
46	0	0	4.86765e-09    
47	0	0	4.87472e-09    
48	0	0	4.9214e-09     
49	0	0	4.92712e-09    
50	0	0	4.94365e-09    
51	0	0	4.9477e-09     
52	0	0	4.98604e-09    
53	0	0	4.9969e-09     
54	0	0	5.01022e-09    
55	0	0	5.04037e-09    
56	0	0	5.04359e-09    
57	0	0	5.07156e-09    
58	0	0	5.10423e-09    
59	0	0	5.12246e-09    
60	0	0	5.14549e-09    
61	0	0	5.17091e-09    
62	0	0	5.20887e-09    
63	0	0	5.21774e-09    
64	0	0	5.24285e-09    
65	0	0	5.28344e-09    
66	0	0	5.27733e-09    
67	0	0	5.29895e-09    
68	0	0	5.32476e-09    
69	0	0	5.35786e-09    
70	0	0	5.38922e-09    
71	0	0	5.41175e-09    
72	0	0	5.43498e-09    
73	0	0	5.47297e-09    
74	0	0	5.49051e-09    
75	0	0	5.51724e-09    
76	0	0	5.55208e-09    
77	0	0	5.6011e-09     
78	0	0	5.6247e-09     
79	0	0	5.63515e-09    
80	0	0	5.69543e-09    
81	0	0	5.70049e-09    
82	0	0	5.75154e-09    
83	0	0	5.78253e-09    
84	0	0	5.81248e-09    
85	0	0	5.84615e-09    
86	0	0	5.88287e-09    
87	0	0	5.91743e-09    
88	0	0	5.95889e-09    
89	0	0	6.00219e-09    
90	0	0	6.04308e-09    
91	0	0	6.08184e-09    
92	0	0	6.10987e-09    
93	0	0	6.15642e-09    
94	0	0	6.21359e-09    
95	0	0	6.25505e-09    
96	0	0	6.29931e-09    
97	0	0	6.33484e-09    
98	0	0	6.39625e-09    
99	0	0	6.45127e-09    
100	0	0	6.50931e-09    
101	0	0	6.5572e-09     
102	0	0	6.62477e-09    
103	0	0	6.67891e-09    
104	0	0	6.74898e-09    
105	0	0	6.79571e-09    
106	0	0	6.85494e-09    
107	0	0	6.91366e-09    
108	0	0	6.992e-09      
109	0	0	7.065e-09      
110	0	0	7.12997e-09    
111	0	0	7.21122e-09    
112	0	0	7.29005e-09    
113	0	0	7.37756e-09    
114	0	0	7.44383e-09    
115	0	0	7.52758e-09    
116	0	0	7.64018e-09    
117	0	0	7.73067e-09    
118	0	0	7.83876e-09    
119	0	0	7.9364e-09     
120	0	0	8.05192e-09    
121	0	0	8.16317e-09    
122	0	0	8.28867e-09    
123	0	0	8.41314e-09    
124	0	0	8.55431e-09    
125	0	0	8.69451e-09    
126	0	0	8.84267e-09    
127	0	0	9.00401e-09    
128	0	0	9.17466e-09    
129	0	0	9.35615e-09    
130	0	0	9.56056e-09    
131	0	0	9.76792e-09    
132	0	0	1.00026e-08    
133	0	0	1.02285e-08    
134	0	0	1.05021e-08    
135	0	0	1.08063e-08    
136	0	0	1.11395e-08    
137	0	0	1.14787e-08    
138	0	0	1.18895e-08    
139	0	0	1.23576e-08    
140	0	0	1.28867e-08    
141	0	0	1.34839e-08    
142	0	0	1.42134e-08    
143	0	0	1.50717e-08    
144	0	0	1.61966e-08    
145	0	0	1.76273e-08    
146	0	0	1.97056e-08    
147	0	0	2.27509e-08    
148	0	0	2.62314e-08    
149	0	0	2.84713e-08    
150	0	0	2.66864e-08    
151	0	0	1.94447e-08    
152	0	0	1.02895e-08    
153	0	0	3.62419e-09    
154	0	0	8.54448e-10    
155	0	0	1.32895e-10    
156	0	0	1.15323e-11    
157	0	0	3.29172e-12    
158	0	0	2.48825e-14    
159	0	0	1.93135e-14    
160	0	0	4.7086e-14     
161	0	0	3.74504e-15    
162	0	0	5.22554e-14    
163	0	0	7.64466e-15    
164	0	0	2.82093e-14    
165	0	0	8.27522e-15    
166	0	0	4.77938e-15    
167	0	0	8.7633e-15     
168	0	0	4.71542e-14    
169	0	0	2.64725e-14    
170	0	0	9.74131e-15    
171	0	0	5.69274e-14    
172	0	0	1.56791e-14    
173	0	0	1.08242e-14    
174	0	0	4.2141e-14     
175	0	0	3.13652e-14    
176	0	0	4.31347e-14    
177	0	0	2.29632e-14    
178	0	0	2.11584e-14    
179	0	0	6.26779e-15    
180	0	0	2.48976e-14    
181	0	0	1.71438e-15    
182	0	0	5.02522e-15    
183	0	0	2.33087e-15    
184	0	0	2.63115e-14    
185	0	0	5.48776e-15    
186	0	0	2.13864e-14    
187	0	0	3.81022e-14    
188	0	0	1.37861e-15    
189	0	0	3.25276e-14    
190	0	0	7.46854e-15    
191	0	0	1.48746e-14    
193	0	0	1.31215e-15    
195	0	0	1.82811e-14    
197	0	0	3.10326e-16    
198	0	0	2.7282e-15     
