i	j	k	Dose(Gy)       
0	0	0	4.18347e-09    
1	0	0	4.20347e-09    
2	0	0	4.22088e-09    
3	0	0	4.22134e-09    
4	0	0	4.23182e-09    
5	0	0	4.23298e-09    
6	0	0	4.25195e-09    
7	0	0	4.27004e-09    
8	0	0	4.26873e-09    
9	0	0	4.29084e-09    
10	0	0	4.30382e-09    
11	0	0	4.3221e-09     
12	0	0	4.32932e-09    
13	0	0	4.32899e-09    
14	0	0	4.3441e-09     
15	0	0	4.36117e-09    
16	0	0	4.36422e-09    
17	0	0	4.36702e-09    
18	0	0	4.38602e-09    
19	0	0	4.40369e-09    
20	0	0	4.414e-09      
21	0	0	4.43784e-09    
22	0	0	4.4357e-09     
23	0	0	4.45401e-09    
24	0	0	4.46211e-09    
25	0	0	4.47304e-09    
26	0	0	4.48437e-09    
27	0	0	4.50907e-09    
28	0	0	4.51711e-09    
29	0	0	4.52599e-09    
30	0	0	4.54175e-09    
31	0	0	4.54293e-09    
32	0	0	4.56711e-09    
33	0	0	4.58534e-09    
34	0	0	4.60082e-09    
35	0	0	4.61316e-09    
36	0	0	4.62334e-09    
37	0	0	4.62856e-09    
38	0	0	4.66046e-09    
39	0	0	4.6679e-09     
40	0	0	4.68135e-09    
41	0	0	4.70355e-09    
42	0	0	4.71421e-09    
43	0	0	4.74087e-09    
44	0	0	4.75412e-09    
45	0	0	4.75849e-09    
46	0	0	4.78918e-09    
47	0	0	4.79698e-09    
48	0	0	4.8187e-09     
49	0	0	4.84998e-09    
50	0	0	4.86131e-09    
51	0	0	4.87401e-09    
52	0	0	4.89312e-09    
53	0	0	4.90584e-09    
54	0	0	4.92234e-09    
55	0	0	4.94222e-09    
56	0	0	4.97095e-09    
57	0	0	4.98469e-09    
58	0	0	5.01238e-09    
59	0	0	5.01745e-09    
60	0	0	5.04906e-09    
61	0	0	5.0674e-09     
62	0	0	5.08791e-09    
63	0	0	5.10402e-09    
64	0	0	5.13131e-09    
65	0	0	5.1614e-09     
66	0	0	5.17112e-09    
67	0	0	5.19428e-09    
68	0	0	5.22107e-09    
69	0	0	5.25431e-09    
70	0	0	5.25159e-09    
71	0	0	5.29049e-09    
72	0	0	5.31374e-09    
73	0	0	5.33444e-09    
74	0	0	5.3759e-09     
75	0	0	5.39393e-09    
76	0	0	5.42333e-09    
77	0	0	5.45669e-09    
78	0	0	5.46706e-09    
79	0	0	5.50176e-09    
80	0	0	5.53569e-09    
81	0	0	5.56302e-09    
82	0	0	5.59688e-09    
83	0	0	5.6168e-09     
84	0	0	5.66638e-09    
85	0	0	5.69773e-09    
86	0	0	5.72538e-09    
87	0	0	5.77346e-09    
88	0	0	5.79203e-09    
89	0	0	5.8267e-09     
90	0	0	5.85975e-09    
91	0	0	5.8853e-09     
92	0	0	5.91731e-09    
93	0	0	5.95999e-09    
94	0	0	6.01245e-09    
95	0	0	6.045e-09      
96	0	0	6.09412e-09    
97	0	0	6.12361e-09    
98	0	0	6.1759e-09     
99	0	0	6.22535e-09    
100	0	0	6.26381e-09    
101	0	0	6.32076e-09    
102	0	0	6.3676e-09     
103	0	0	6.421e-09      
104	0	0	6.47509e-09    
105	0	0	6.50457e-09    
106	0	0	6.58451e-09    
107	0	0	6.62385e-09    
108	0	0	6.6903e-09     
109	0	0	6.74998e-09    
110	0	0	6.81017e-09    
111	0	0	6.87018e-09    
112	0	0	6.95467e-09    
113	0	0	7.01956e-09    
114	0	0	7.07644e-09    
115	0	0	7.15329e-09    
116	0	0	7.24007e-09    
117	0	0	7.32022e-09    
118	0	0	7.39316e-09    
119	0	0	7.4781e-09     
120	0	0	7.5715e-09     
121	0	0	7.65568e-09    
122	0	0	7.75457e-09    
123	0	0	7.85506e-09    
124	0	0	7.96034e-09    
125	0	0	8.06609e-09    
126	0	0	8.20281e-09    
127	0	0	8.32458e-09    
128	0	0	8.44347e-09    
129	0	0	8.58386e-09    
130	0	0	8.73089e-09    
131	0	0	8.87874e-09    
132	0	0	9.03514e-09    
133	0	0	9.21678e-09    
134	0	0	9.41756e-09    
135	0	0	9.60615e-09    
136	0	0	9.81098e-09    
137	0	0	1.00447e-08    
138	0	0	1.03034e-08    
139	0	0	1.05817e-08    
140	0	0	1.08776e-08    
141	0	0	1.12261e-08    
142	0	0	1.1592e-08     
143	0	0	1.20232e-08    
144	0	0	1.24836e-08    
145	0	0	1.30241e-08    
146	0	0	1.36728e-08    
147	0	0	1.44259e-08    
148	0	0	1.53406e-08    
149	0	0	1.65356e-08    
150	0	0	1.81771e-08    
151	0	0	2.03986e-08    
152	0	0	2.35732e-08    
153	0	0	2.69352e-08    
154	0	0	2.83905e-08    
155	0	0	2.51595e-08    
156	0	0	1.67869e-08    
157	0	0	8.27789e-09    
158	0	0	3.01011e-09    
159	0	0	7.06661e-10    
160	0	0	1.12767e-10    
161	0	0	1.80081e-11    
162	0	0	1.17478e-12    
163	0	0	6.60049e-14    
164	0	0	2.99784e-14    
165	0	0	4.69941e-15    
166	0	0	5.60175e-15    
167	0	0	1.1972e-14     
168	0	0	9.26782e-15    
169	0	0	4.47238e-14    
170	0	0	4.16788e-14    
171	0	0	2.93125e-14    
172	0	0	1.59323e-14    
173	0	0	7.43217e-15    
174	0	0	3.34774e-14    
175	0	0	1.66205e-14    
176	0	0	2.2194e-14     
177	0	0	1.52227e-14    
179	0	0	4.88897e-14    
180	0	0	2.94558e-14    
181	0	0	4.91937e-14    
182	0	0	1.70596e-14    
183	0	0	1.50146e-14    
184	0	0	3.62809e-14    
186	0	0	1.95741e-14    
187	0	0	2.26637e-14    
188	0	0	1.67662e-14    
189	0	0	5.12685e-15    
190	0	0	1.86035e-15    
191	0	0	3.29023e-14    
192	0	0	1.88689e-14    
194	0	0	3.90552e-15    
195	0	0	1.51239e-16    
196	0	0	5.05442e-14    
197	0	0	2.62582e-15    
198	0	0	3.02459e-15    
199	0	0	5.60112e-15    
