i	j	k	Dose           LDT            LTT            proton_1_D     proton_1_T     proton_D       proton_T       O16_D          O16_T          
58	0	0	10015.8        0.500327       0.500328       0.500327       0.500328       0              0              0              0              
59	0	0	10019          0.502337       0.502337       0.502337       0.502337       0              0              0              0              
60	0	0	10084.3        0.504378       0.504378       0.504378       0.504378       0              0              0              0              
61	0	0	10119.3        0.506458       0.506452       0.506458       0.506452       0              0              0              0              
62	0	0	10151.2        0.508561       0.50856        0.508561       0.50856        0              0              0              0              
63	0	0	10204          0.510696       0.5107         0.510696       0.5107         0              0              0              0              
64	0	0	10238.9        0.512874       0.512874       0.512874       0.512874       0              0              0              0              
65	0	0	10321.2        0.515089       0.515088       0.515089       0.515088       0              0              0              0              
66	0	0	10323.1        0.517333       0.517335       0.517333       0.517335       0              0              0              0              
67	0	0	10378.7        0.519619       0.519623       0.519619       0.519623       0              0              0              0              
68	0	0	10430.2        0.521949       0.521948       0.521949       0.521948       0              0              0              0              
69	0	0	10491          0.524316       0.524317       0.524316       0.524317       0              0              0              0              
70	0	0	10485.8        0.526731       0.526719       0.526731       0.526719       0              0              0              0              
71	0	0	10564.1        0.529164       0.529164       0.529164       0.529164       0              0              0              0              
72	0	0	10614.7        0.531657       0.531655       0.531657       0.531655       0              0              0              0              
73	0	0	10655.7        0.534197       0.53419        0.534197       0.53419        0              0              0              0              
74	0	0	10742.1        0.536778       0.536774       0.536778       0.536774       0              0              0              0              
75	0	0	10769.5        0.53941        0.539408       0.53941        0.539408       0              0              0              0              
76	0	0	10827.8        0.542095       0.542088       0.542095       0.542088       0              0              0              0              
77	0	0	10897.4        0.544826       0.544823       0.544826       0.544823       0              0              0              0              
78	0	0	10919.2        0.547607       0.547604       0.547607       0.547604       0              0              0              0              
79	0	0	10992.7        0.550447       0.55044        0.550447       0.55044        0              0              0              0              
80	0	0	11053.4        0.553354       0.553335       0.553354       0.553335       0              0              0              0              
81	0	0	11108.2        0.556298       0.556286       0.556298       0.556286       0              0              0              0              
82	0	0	11174.1        0.559312       0.559298       0.559312       0.559298       0              0              0              0              
83	0	0	11223.5        0.562372       0.562371       0.562372       0.562371       0              0              0              0              
84	0	0	11319          0.565518       0.565513       0.565518       0.565513       0              0              0              0              
85	0	0	11380          0.568739       0.568722       0.568739       0.568722       0              0              0              0              
86	0	0	11435.2        0.572014       0.571999       0.572014       0.571999       0              0              0              0              
87	0	0	11528.7        0.575374       0.575348       0.575374       0.575348       0              0              0              0              
88	0	0	11565.1        0.578777       0.578771       0.578777       0.578771       0              0              0              0              
89	0	0	11641.2        0.582283       0.582268       0.582283       0.582268       0              0              0              0              
90	0	0	11702.3        0.585866       0.585841       0.585866       0.585841       0              0              0              0              
91	0	0	11752          0.589523       0.589492       0.589523       0.589492       0              0              0              0              
92	0	0	11822.9        0.59326        0.593224       0.59326        0.593224       0              0              0              0              
93	0	0	11899.4        0.597077       0.597045       0.597077       0.597045       0              0              0              0              
94	0	0	12018.1        0.600989       0.600968       0.600989       0.600968       0              0              0              0              
95	0	0	12069.4        0.605011       0.604985       0.605011       0.604985       0              0              0              0              
96	0	0	12169.2        0.609129       0.609102       0.609129       0.609102       0              0              0              0              
97	0	0	12227.4        0.613354       0.613319       0.613354       0.613319       0              0              0              0              
98	0	0	12334.8        0.617679       0.617646       0.617679       0.617646       0              0              0              0              
99	0	0	12441.9        0.62213        0.622093       0.62213        0.622093       0              0              0              0              
100	0	0	12503.1        0.6267         0.626657       0.6267         0.626657       0              0              0              0              
101	0	0	12626.7        0.631387       0.631347       0.631387       0.631347       0              0              0              0              
102	0	0	12713.9        0.636222       0.636168       0.636222       0.636168       0              0              0              0              
103	0	0	12826.3        0.641179       0.641127       0.641179       0.641127       0              0              0              0              
104	0	0	12931.1        0.646297       0.646233       0.646297       0.646233       0              0              0              0              
105	0	0	12993.2        0.651548       0.651476       0.651548       0.651476       0              0              0              0              
106	0	0	13147.6        0.656948       0.656884       0.656948       0.656884       0              0              0              0              
107	0	0	13228.4        0.662502       0.662455       0.662502       0.662455       0              0              0              0              
108	0	0	13364.2        0.668263       0.668198       0.668263       0.668198       0              0              0              0              
109	0	0	13480          0.674218       0.674134       0.674218       0.674134       0              0              0              0              
110	0	0	13600.6        0.680337       0.680257       0.680337       0.680257       0              0              0              0              
111	0	0	13721.1        0.686691       0.686583       0.686691       0.686583       0              0              0              0              
112	0	0	13889.8        0.693232       0.693132       0.693232       0.693132       0              0              0              0              
113	0	0	14024.1        0.700027       0.699921       0.700027       0.699921       0              0              0              0              
114	0	0	14134.5        0.707052       0.706937       0.707052       0.706937       0              0              0              0              
115	0	0	14282          0.714353       0.714213       0.714353       0.714213       0              0              0              0              
116	0	0	14461.3        0.721904       0.721764       0.721904       0.721764       0              0              0              0              
117	0	0	14618.9        0.729772       0.729615       0.729772       0.729615       0              0              0              0              
118	0	0	14760.9        0.737956       0.73777        0.737956       0.73777        0              0              0              0              
119	0	0	14940.6        0.746431       0.746253       0.746431       0.746253       0              0              0              0              
120	0	0	15121          0.755294       0.755096       0.755294       0.755096       0              0              0              0              
121	0	0	15285.8        0.764538       0.764312       0.764538       0.764312       0              0              0              0              
122	0	0	15487.5        0.774183       0.773937       0.774183       0.773937       0              0              0              0              
123	0	0	15687.6        0.78427        0.783998       0.78427        0.783998       0              0              0              0              
124	0	0	15900.8        0.79485        0.794534       0.79485        0.794534       0              0              0              0              
125	0	0	16111.6        0.805881       0.805579       0.805881       0.805579       0              0              0              0              
126	0	0	16380.9        0.817526       0.817193       0.817526       0.817193       0              0              0              0              
127	0	0	16624.4        0.861713       0.829473       0.829831       0.829425       0              0              488.789        402.376        
128	0	0	16864.8        0.84275        0.842301       0.84275        0.842301       0              0              0              0              
129	0	0	17143.3        0.856407       0.855902       0.856407       0.855902       0              0              0              0              
130	0	0	17437.6        0.870832       0.870302       0.870832       0.870302       0              0              0              0              
131	0	0	17729.4        0.886171       0.88557        0.886171       0.88557        0              0              0              0              
132	0	0	18045.7        0.902497       0.901793       0.902497       0.901793       0              0              0              0              
133	0	0	18408.7        0.919884       0.919097       0.919884       0.919097       0              0              0              0              
134	0	0	18808.4        0.938523       0.937621       0.938523       0.937621       0              0              0              0              
135	0	0	19185.2        0.958585       0.957501       0.958585       0.957501       0              0              0              0              
136	0	0	19594.9        0.980073       0.978874       0.980073       0.978874       0              0              0              0              
137	0	0	20061          1.00335        1.00197        1.00335        1.00197        0              0              0              0              
138	0	0	20576.8        1.02866        1.02706        1.02866        1.02706        0              0              0              0              
139	0	0	21134.5        1.06251        1.05513        1.0564         1.05447        9.13847        5.62033        0              0              
140	0	0	21724.3        1.08685        1.08452        1.08685        1.08452        0              0              0              0              
141	0	0	22421.7        1.12052        1.11773        1.12052        1.11773        0              0              0              0              
142	0	0	23148          1.15811        1.1547         1.15811        1.1547         0              0              0              0              
143	0	0	24014.1        1.2005         1.19623        1.2005         1.19623        0              0              0              0              
144	0	0	24930.9        1.24882        1.24333        1.24882        1.24333        0              0              0              0              
145	0	0	26011.8        1.30483        1.29747        1.30483        1.29747        0              0              0              0              
146	0	0	27305.8        1.37452        1.36089        1.37452        1.36089        0              0              0              0              
147	0	0	28808.6        1.4527         1.43574        1.4527         1.43574        0              0              0              0              
148	0	0	30637.4        1.54924        1.52759        1.54924        1.52759        0              0              0              0              
149	0	0	33025.7        1.68656        1.64558        1.68656        1.64558        0              0              0              0              
150	0	0	36304.1        1.94664        1.81035        1.94664        1.81035        0              0              0              0              
151	0	0	40741.6        2.35326        2.04215        2.35326        2.04215        0              0              0              0              
152	0	0	47082.1        3.1904         2.40596        3.1904         2.40596        0              0              0              0              
153	0	0	53797.1        4.46806        2.92963        4.46806        2.92963        0              0              0              0              
154	0	0	56703.8        6.0847         3.62066        6.0847         3.62066        0              0              0              0              
155	0	0	50250.5        7.82016        4.43769        7.82016        4.43769        0              0              0              0              
156	0	0	33528.1        9.34191        5.23365        9.34191        5.23365        0              0              0              0              
157	0	0	16533.3        10.6229        5.97495        10.6229        5.97495        0              0              0              0              
158	0	0	6011.9         11.7271        6.73262        11.7271        6.73262        0              0              0              0              
159	0	0	1411.34        12.9122        7.45786        12.9122        7.45786        0              0              0              0              
160	0	0	225.073        14.3746        8.05117        14.3746        8.05117        0              0              0              0              
161	0	0	35.864         11.7047        7.79107        11.7047        7.79107        0              0              0              0              
162	0	0	2.30188        28.8171        24.1612        28.8171        24.1612        0              0              0              0              
163	0	0	0              0              0              0              0              0              0              0              0              
164	0	0	0              0              0              0              0              0              0              0              0              
165	0	0	0              0              0              0              0              0              0              0              0              
166	0	0	0              0              0              0              0              0              0              0              0              
167	0	0	0              0              0              0              0              0              0              0              0              
168	0	0	0              0              0              0              0              0              0              0              0              
169	0	0	0              0              0              0              0              0              0              0              0              
170	0	0	0              0              0              0              0              0              0              0              0              
171	0	0	0              0              0              0              0              0              0              0              0              
172	0	0	0              0              0              0              0              0              0              0              0              
173	0	0	0              0              0              0              0              0              0              0              0              
174	0	0	0              0              0              0              0              0              0              0              0              
175	0	0	0              0              0              0              0              0              0              0              0              
176	0	0	0              0              0              0              0              0              0              0              0              
177	0	0	0              0              0              0              0              0              0              0              0              
178	0	0	0              0              0              0              0              0              0              0              0              
179	0	0	0              0              0              0              0              0              0              0              0              
180	0	0	0              0              0              0              0              0              0              0              0              
181	0	0	0              0              0              0              0              0              0              0              0              
182	0	0	0              0              0              0              0              0              0              0              0              
183	0	0	0              0              0              0              0              0              0              0              0              
184	0	0	0              0              0              0              0              0              0              0              0              
185	0	0	0              0              0              0              0              0              0              0              0              
186	0	0	0              0              0              0              0              0              0              0              0              
187	0	0	0              0              0              0              0              0              0              0              0              
188	0	0	0              0              0              0              0              0              0              0              0              
189	0	0	0              0              0              0              0              0              0              0              0              
190	0	0	0              0              0              0              0              0              0              0              0              
191	0	0	0              0              0              0              0              0              0              0              0              
192	0	0	0              0              0              0              0              0              0              0              0              
193	0	0	0              0              0              0              0              0              0              0              0              
194	0	0	0              0              0              0              0              0              0              0              0              
195	0	0	0              0              0              0              0              0              0              0              0              
196	0	0	0              0              0              0              0              0              0              0              0              
197	0	0	0              0              0              0              0              0              0              0              0              
198	0	0	0              0              0              0              0              0              0              0              0              
199	0	0	0              0              0              0              0              0              0              0              0              
