i	j	k	Dose(Gy)       
0	0	0	4.53561e-09    
1	0	0	4.55277e-09    
2	0	0	4.58589e-09    
3	0	0	4.59026e-09    
4	0	0	4.61621e-09    
5	0	0	4.61823e-09    
6	0	0	4.63473e-09    
7	0	0	4.64847e-09    
8	0	0	4.65146e-09    
9	0	0	4.66914e-09    
10	0	0	4.68312e-09    
11	0	0	4.69546e-09    
12	0	0	4.73034e-09    
13	0	0	4.73925e-09    
14	0	0	4.75975e-09    
15	0	0	4.76458e-09    
16	0	0	4.77564e-09    
17	0	0	4.79843e-09    
18	0	0	4.81061e-09    
19	0	0	4.8399e-09     
20	0	0	4.84949e-09    
21	0	0	4.86964e-09    
22	0	0	4.89547e-09    
23	0	0	4.89833e-09    
24	0	0	4.92572e-09    
25	0	0	4.94863e-09    
26	0	0	4.9682e-09     
27	0	0	4.98906e-09    
28	0	0	4.99929e-09    
29	0	0	5.0357e-09     
30	0	0	5.05043e-09    
31	0	0	5.06955e-09    
32	0	0	5.07848e-09    
33	0	0	5.1131e-09     
34	0	0	5.13146e-09    
35	0	0	5.1642e-09     
36	0	0	5.17411e-09    
37	0	0	5.20489e-09    
38	0	0	5.21686e-09    
39	0	0	5.25364e-09    
40	0	0	5.2713e-09     
41	0	0	5.27955e-09    
42	0	0	5.31979e-09    
43	0	0	5.33681e-09    
44	0	0	5.37515e-09    
45	0	0	5.39249e-09    
46	0	0	5.40364e-09    
47	0	0	5.45027e-09    
48	0	0	5.4696e-09     
49	0	0	5.50623e-09    
50	0	0	5.53236e-09    
51	0	0	5.55647e-09    
52	0	0	5.57679e-09    
53	0	0	5.61677e-09    
54	0	0	5.6496e-09     
55	0	0	5.67336e-09    
56	0	0	5.70792e-09    
57	0	0	5.76126e-09    
58	0	0	5.77043e-09    
59	0	0	5.81298e-09    
60	0	0	5.8511e-09     
61	0	0	5.89169e-09    
62	0	0	5.93375e-09    
63	0	0	5.95609e-09    
64	0	0	5.98928e-09    
65	0	0	6.03916e-09    
66	0	0	6.0788e-09     
67	0	0	6.12356e-09    
68	0	0	6.17817e-09    
69	0	0	6.2091e-09     
70	0	0	6.25037e-09    
71	0	0	6.30132e-09    
72	0	0	6.34379e-09    
73	0	0	6.40848e-09    
74	0	0	6.46018e-09    
75	0	0	6.50835e-09    
76	0	0	6.57071e-09    
77	0	0	6.62567e-09    
78	0	0	6.69599e-09    
79	0	0	6.74642e-09    
80	0	0	6.81394e-09    
81	0	0	6.85659e-09    
82	0	0	6.9384e-09     
83	0	0	7.00293e-09    
84	0	0	7.08409e-09    
85	0	0	7.1332e-09     
86	0	0	7.20963e-09    
87	0	0	7.29718e-09    
88	0	0	7.37246e-09    
89	0	0	7.46759e-09    
90	0	0	7.56537e-09    
91	0	0	7.63952e-09    
92	0	0	7.74969e-09    
93	0	0	7.84718e-09    
94	0	0	7.95949e-09    
95	0	0	8.05306e-09    
96	0	0	8.18499e-09    
97	0	0	8.29701e-09    
98	0	0	8.43446e-09    
99	0	0	8.57241e-09    
100	0	0	8.70023e-09    
101	0	0	8.86707e-09    
102	0	0	9.02449e-09    
103	0	0	9.20207e-09    
104	0	0	9.3753e-09     
105	0	0	9.58483e-09    
106	0	0	9.80187e-09    
107	0	0	1.0013e-08     
108	0	0	1.02734e-08    
109	0	0	1.05396e-08    
110	0	0	1.08342e-08    
111	0	0	1.11699e-08    
112	0	0	1.15442e-08    
113	0	0	1.1937e-08     
114	0	0	1.24013e-08    
115	0	0	1.29336e-08    
116	0	0	1.3549e-08     
117	0	0	1.42702e-08    
118	0	0	1.51473e-08    
119	0	0	1.62639e-08    
120	0	0	1.77126e-08    
121	0	0	1.97538e-08    
122	0	0	2.29337e-08    
123	0	0	2.71165e-08    
124	0	0	3.08626e-08    
125	0	0	2.84298e-08    
126	0	0	1.78264e-08    
127	0	0	7.22155e-09    
128	0	0	1.72536e-09    
129	0	0	2.03548e-10    
130	0	0	5.16402e-12    
131	0	0	3.00448e-14    
132	0	0	3.23365e-14    
133	0	0	2.1459e-14     
134	0	0	5.31864e-15    
135	0	0	8.09197e-14    
136	0	0	4.35241e-14    
137	0	0	3.27891e-14    
138	0	0	7.87781e-14    
139	0	0	5.77355e-15    
140	0	0	4.92709e-14    
141	0	0	4.76095e-14    
142	0	0	1.1096e-14     
143	0	0	7.05005e-15    
144	0	0	3.19715e-14    
145	0	0	2.57667e-14    
146	0	0	5.60716e-15    
147	0	0	2.02089e-15    
148	0	0	1.8574e-14     
149	0	0	1.46003e-14    
150	0	0	1.86608e-14    
151	0	0	3.35531e-14    
152	0	0	1.65204e-16    
153	0	0	1.40029e-14    
154	0	0	9.59287e-15    
155	0	0	3.62561e-14    
156	0	0	2.47205e-14    
157	0	0	3.21885e-14    
158	0	0	2.4086e-15     
159	0	0	2.66758e-15    
160	0	0	3.78975e-14    
161	0	0	4.02753e-14    
162	0	0	2.13033e-14    
163	0	0	2.92171e-14    
165	0	0	2.53014e-14    
166	0	0	1.6979e-14     
167	0	0	1.08531e-14    
168	0	0	3.42713e-15    
170	0	0	1.2485e-15     
172	0	0	2.69562e-15    
174	0	0	1.63897e-14    
175	0	0	9.7974e-16     
176	0	0	3.75305e-15    
177	0	0	4.04869e-14    
178	0	0	2.03614e-15    
179	0	0	1.3924e-15     
180	0	0	2.14818e-14    
183	0	0	2.13196e-15    
184	0	0	1.45741e-16    
185	0	0	1.25196e-15    
186	0	0	1.34955e-15    
187	0	0	2.26822e-15    
188	0	0	4.04813e-14    
192	0	0	5.88534e-15    
198	0	0	1.25668e-16    
