i	j	k	Dose(Gy)       
0	0	0	4.82405e-09    
1	0	0	4.86358e-09    
2	0	0	4.86732e-09    
3	0	0	4.89388e-09    
4	0	0	4.90444e-09    
5	0	0	4.92905e-09    
6	0	0	4.94899e-09    
7	0	0	4.96579e-09    
8	0	0	4.97998e-09    
9	0	0	5.0042e-09     
10	0	0	5.03934e-09    
11	0	0	5.05488e-09    
12	0	0	5.06966e-09    
13	0	0	5.09342e-09    
14	0	0	5.11049e-09    
15	0	0	5.13411e-09    
16	0	0	5.14877e-09    
17	0	0	5.18034e-09    
18	0	0	5.1956e-09     
19	0	0	5.22988e-09    
20	0	0	5.25045e-09    
21	0	0	5.27369e-09    
22	0	0	5.30824e-09    
23	0	0	5.32777e-09    
24	0	0	5.34366e-09    
25	0	0	5.36745e-09    
26	0	0	5.38853e-09    
27	0	0	5.43343e-09    
28	0	0	5.45441e-09    
29	0	0	5.48607e-09    
30	0	0	5.50668e-09    
31	0	0	5.53527e-09    
32	0	0	5.5818e-09     
33	0	0	5.59319e-09    
34	0	0	5.61431e-09    
35	0	0	5.65554e-09    
36	0	0	5.68983e-09    
37	0	0	5.73036e-09    
38	0	0	5.75331e-09    
39	0	0	5.78494e-09    
40	0	0	5.83426e-09    
41	0	0	5.87215e-09    
42	0	0	5.89029e-09    
43	0	0	5.93144e-09    
44	0	0	5.96884e-09    
45	0	0	6.01819e-09    
46	0	0	6.05844e-09    
47	0	0	6.09958e-09    
48	0	0	6.13374e-09    
49	0	0	6.19424e-09    
50	0	0	6.23021e-09    
51	0	0	6.27058e-09    
52	0	0	6.31113e-09    
53	0	0	6.36692e-09    
54	0	0	6.42454e-09    
55	0	0	6.46771e-09    
56	0	0	6.52827e-09    
57	0	0	6.58047e-09    
58	0	0	6.64771e-09    
59	0	0	6.70437e-09    
60	0	0	6.76583e-09    
61	0	0	6.82469e-09    
62	0	0	6.87915e-09    
63	0	0	6.95736e-09    
64	0	0	7.01429e-09    
65	0	0	7.09764e-09    
66	0	0	7.16758e-09    
67	0	0	7.2359e-09     
68	0	0	7.30482e-09    
69	0	0	7.41776e-09    
70	0	0	7.48109e-09    
71	0	0	7.57301e-09    
72	0	0	7.66829e-09    
73	0	0	7.77572e-09    
74	0	0	7.86781e-09    
75	0	0	7.98226e-09    
76	0	0	8.0816e-09     
77	0	0	8.21716e-09    
78	0	0	8.33731e-09    
79	0	0	8.46213e-09    
80	0	0	8.6036e-09     
81	0	0	8.74366e-09    
82	0	0	8.8919e-09     
83	0	0	9.06048e-09    
84	0	0	9.22459e-09    
85	0	0	9.41764e-09    
86	0	0	9.62107e-09    
87	0	0	9.84925e-09    
88	0	0	1.00817e-08    
89	0	0	1.03248e-08    
90	0	0	1.06077e-08    
91	0	0	1.09146e-08    
92	0	0	1.12417e-08    
93	0	0	1.16194e-08    
94	0	0	1.20416e-08    
95	0	0	1.25083e-08    
96	0	0	1.30498e-08    
97	0	0	1.36987e-08    
98	0	0	1.44425e-08    
99	0	0	1.53501e-08    
100	0	0	1.64866e-08    
101	0	0	1.79933e-08    
102	0	0	2.01613e-08    
103	0	0	2.35129e-08    
104	0	0	2.88676e-08    
105	0	0	3.28283e-08    
106	0	0	2.78377e-08    
107	0	0	1.43681e-08    
108	0	0	3.68057e-09    
109	0	0	4.92452e-10    
110	0	0	2.5903e-11     
111	0	0	4.49333e-14    
112	0	0	3.71796e-14    
113	0	0	4.75421e-14    
114	0	0	8.20226e-14    
115	0	0	2.46203e-14    
116	0	0	1.58057e-14    
117	0	0	8.82283e-15    
118	0	0	1.86416e-14    
119	0	0	3.73178e-14    
120	0	0	3.2209e-14     
121	0	0	4.65708e-15    
122	0	0	1.5929e-14     
123	0	0	9.22397e-15    
124	0	0	4.0535e-14     
125	0	0	5.7438e-15     
126	0	0	1.44787e-14    
127	0	0	2.8342e-14     
128	0	0	1.31237e-14    
129	0	0	2.07239e-14    
130	0	0	2.27382e-15    
131	0	0	1.03692e-15    
132	0	0	5.94356e-15    
133	0	0	5.70563e-14    
134	0	0	1.23733e-14    
135	0	0	1.99598e-14    
136	0	0	4.7125e-15     
137	0	0	1.20406e-14    
138	0	0	3.48851e-14    
139	0	0	3.90049e-14    
140	0	0	2.6636e-14     
141	0	0	1.47251e-15    
142	0	0	4.75405e-14    
145	0	0	3.20273e-14    
146	0	0	4.1664e-15     
147	0	0	1.6601e-14     
148	0	0	2.68656e-14    
149	0	0	1.4582e-14     
150	0	0	2.89733e-14    
151	0	0	7.43083e-15    
152	0	0	4.46523e-16    
153	0	0	2.64095e-15    
154	0	0	1.08786e-14    
155	0	0	1.88488e-15    
156	0	0	1.98557e-14    
159	0	0	1.17508e-15    
160	0	0	1.66804e-15    
161	0	0	4.90079e-15    
162	0	0	2.14559e-14    
163	0	0	1.84931e-14    
164	0	0	1.05704e-15    
165	0	0	2.17762e-15    
166	0	0	1.23956e-15    
167	0	0	1.02106e-14    
171	0	0	4.69351e-16    
172	0	0	1.92532e-15    
173	0	0	1.79777e-14    
174	0	0	6.52589e-16    
175	0	0	3.14973e-16    
177	0	0	4.61602e-15    
179	0	0	3.65116e-15    
181	0	0	7.55688e-15    
182	0	0	3.55641e-14    
190	0	0	1.609e-14      
192	0	0	1.25349e-15    
196	0	0	5.88468e-15    
