i	j	k	Dose(Gy)       
0	0	0	4.7241e-09     
1	0	0	4.74954e-09    
2	0	0	4.76088e-09    
3	0	0	4.78359e-09    
4	0	0	4.80639e-09    
5	0	0	4.81918e-09    
6	0	0	4.82552e-09    
7	0	0	4.84594e-09    
8	0	0	4.87679e-09    
9	0	0	4.88397e-09    
10	0	0	4.90033e-09    
11	0	0	4.92088e-09    
12	0	0	4.9416e-09     
13	0	0	4.9745e-09     
14	0	0	4.99811e-09    
15	0	0	5.00533e-09    
16	0	0	5.02758e-09    
17	0	0	5.0472e-09     
18	0	0	5.05892e-09    
19	0	0	5.08264e-09    
20	0	0	5.10168e-09    
21	0	0	5.13047e-09    
22	0	0	5.14235e-09    
23	0	0	5.16758e-09    
24	0	0	5.19206e-09    
25	0	0	5.2166e-09     
26	0	0	5.23858e-09    
27	0	0	5.26672e-09    
28	0	0	5.28266e-09    
29	0	0	5.31365e-09    
30	0	0	5.3394e-09     
31	0	0	5.3849e-09     
32	0	0	5.40472e-09    
33	0	0	5.40911e-09    
34	0	0	5.44625e-09    
35	0	0	5.47804e-09    
36	0	0	5.4984e-09     
37	0	0	5.52809e-09    
38	0	0	5.56155e-09    
39	0	0	5.58045e-09    
40	0	0	5.62184e-09    
41	0	0	5.64935e-09    
42	0	0	5.67923e-09    
43	0	0	5.69083e-09    
44	0	0	5.74682e-09    
45	0	0	5.76297e-09    
46	0	0	5.81766e-09    
47	0	0	5.84854e-09    
48	0	0	5.89359e-09    
49	0	0	5.92741e-09    
50	0	0	5.95646e-09    
51	0	0	5.98646e-09    
52	0	0	6.04778e-09    
53	0	0	6.07385e-09    
54	0	0	6.12881e-09    
55	0	0	6.17025e-09    
56	0	0	6.20092e-09    
57	0	0	6.24806e-09    
58	0	0	6.30478e-09    
59	0	0	6.34903e-09    
60	0	0	6.40399e-09    
61	0	0	6.45477e-09    
62	0	0	6.52153e-09    
63	0	0	6.57565e-09    
64	0	0	6.62443e-09    
65	0	0	6.68787e-09    
66	0	0	6.73878e-09    
67	0	0	6.80315e-09    
68	0	0	6.85965e-09    
69	0	0	6.94063e-09    
70	0	0	6.99147e-09    
71	0	0	7.06317e-09    
72	0	0	7.14722e-09    
73	0	0	7.20931e-09    
74	0	0	7.29036e-09    
75	0	0	7.39059e-09    
76	0	0	7.46685e-09    
77	0	0	7.55037e-09    
78	0	0	7.64061e-09    
79	0	0	7.73442e-09    
80	0	0	7.83406e-09    
81	0	0	7.94779e-09    
82	0	0	8.05663e-09    
83	0	0	8.16968e-09    
84	0	0	8.29029e-09    
85	0	0	8.4306e-09     
86	0	0	8.56535e-09    
87	0	0	8.70714e-09    
88	0	0	8.8533e-09     
89	0	0	9.00444e-09    
90	0	0	9.18619e-09    
91	0	0	9.37474e-09    
92	0	0	9.57361e-09    
93	0	0	9.77442e-09    
94	0	0	1.00026e-08    
95	0	0	1.02525e-08    
96	0	0	1.05358e-08    
97	0	0	1.08086e-08    
98	0	0	1.11567e-08    
99	0	0	1.15176e-08    
100	0	0	1.19191e-08    
101	0	0	1.23848e-08    
102	0	0	1.28877e-08    
103	0	0	1.34996e-08    
104	0	0	1.42227e-08    
105	0	0	1.50809e-08    
106	0	0	1.61405e-08    
107	0	0	1.75347e-08    
108	0	0	1.94954e-08    
109	0	0	2.24896e-08    
110	0	0	2.72933e-08    
111	0	0	3.18336e-08    
112	0	0	2.95574e-08    
113	0	0	1.85311e-08    
114	0	0	6.73397e-09    
115	0	0	1.11061e-09    
116	0	0	8.28128e-11    
117	0	0	6.24185e-12    
118	0	0	3.84045e-14    
119	0	0	2.32421e-14    
120	0	0	5.56295e-14    
121	0	0	3.85885e-15    
122	0	0	3.19579e-14    
123	0	0	1.48261e-14    
124	0	0	2.09808e-14    
125	0	0	2.56776e-14    
126	0	0	7.72438e-15    
127	0	0	2.58592e-14    
128	0	0	5.60518e-14    
129	0	0	4.34318e-14    
130	0	0	2.92934e-14    
131	0	0	1.00836e-14    
132	0	0	7.25004e-14    
133	0	0	3.11389e-14    
134	0	0	2.2734e-14     
135	0	0	3.5282e-14     
136	0	0	1.36449e-14    
137	0	0	6.65875e-14    
138	0	0	5.35912e-14    
139	0	0	1.60701e-14    
140	0	0	1.99477e-14    
141	0	0	5.13514e-14    
143	0	0	7.70139e-15    
144	0	0	3.99016e-15    
145	0	0	6.16099e-15    
146	0	0	6.73219e-15    
147	0	0	4.00124e-14    
148	0	0	2.07626e-14    
149	0	0	2.1683e-14     
150	0	0	5.72977e-15    
151	0	0	6.74144e-15    
152	0	0	2.20586e-14    
153	0	0	1.49312e-14    
155	0	0	2.68307e-14    
156	0	0	7.13879e-15    
157	0	0	2.82692e-16    
158	0	0	3.59364e-15    
160	0	0	2.19063e-15    
161	0	0	7.90865e-17    
162	0	0	9.49413e-17    
164	0	0	2.093e-14      
165	0	0	2.18524e-14    
167	0	0	3.53268e-15    
169	0	0	3.35378e-15    
177	0	0	8.10948e-15    
185	0	0	7.38027e-15    
