i	j	k	Dose(Gy)       
0	0	0	4.56071e-09    
1	0	0	4.58547e-09    
2	0	0	4.59687e-09    
3	0	0	4.61332e-09    
4	0	0	4.62268e-09    
5	0	0	4.64329e-09    
6	0	0	4.65395e-09    
7	0	0	4.66871e-09    
8	0	0	4.68168e-09    
9	0	0	4.70908e-09    
10	0	0	4.70884e-09    
11	0	0	4.72164e-09    
12	0	0	4.75365e-09    
13	0	0	4.76584e-09    
14	0	0	4.80347e-09    
15	0	0	4.81209e-09    
16	0	0	4.81468e-09    
17	0	0	4.83872e-09    
18	0	0	4.85383e-09    
19	0	0	4.874e-09      
20	0	0	4.88446e-09    
21	0	0	4.89564e-09    
22	0	0	4.93059e-09    
23	0	0	4.95425e-09    
24	0	0	4.96552e-09    
25	0	0	4.99096e-09    
26	0	0	5.00674e-09    
27	0	0	5.03895e-09    
28	0	0	5.04632e-09    
29	0	0	5.06576e-09    
30	0	0	5.10595e-09    
31	0	0	5.10421e-09    
32	0	0	5.1234e-09     
33	0	0	5.16447e-09    
34	0	0	5.1648e-09     
35	0	0	5.18786e-09    
36	0	0	5.20228e-09    
37	0	0	5.24119e-09    
38	0	0	5.2691e-09     
39	0	0	5.28485e-09    
40	0	0	5.32252e-09    
41	0	0	5.3454e-09     
42	0	0	5.36751e-09    
43	0	0	5.40519e-09    
44	0	0	5.43005e-09    
45	0	0	5.45546e-09    
46	0	0	5.48003e-09    
47	0	0	5.49864e-09    
48	0	0	5.55304e-09    
49	0	0	5.5506e-09     
50	0	0	5.60031e-09    
51	0	0	5.61877e-09    
52	0	0	5.6468e-09     
53	0	0	5.69302e-09    
54	0	0	5.72646e-09    
55	0	0	5.74614e-09    
56	0	0	5.78187e-09    
57	0	0	5.82395e-09    
58	0	0	5.85352e-09    
59	0	0	5.89684e-09    
60	0	0	5.9468e-09     
61	0	0	5.97764e-09    
62	0	0	6.00727e-09    
63	0	0	6.06235e-09    
64	0	0	6.09404e-09    
65	0	0	6.14522e-09    
66	0	0	6.17842e-09    
67	0	0	6.22423e-09    
68	0	0	6.26348e-09    
69	0	0	6.31542e-09    
70	0	0	6.35826e-09    
71	0	0	6.41185e-09    
72	0	0	6.4808e-09     
73	0	0	6.52803e-09    
74	0	0	6.58759e-09    
75	0	0	6.64566e-09    
76	0	0	6.68466e-09    
77	0	0	6.75261e-09    
78	0	0	6.82024e-09    
79	0	0	6.89065e-09    
80	0	0	6.94405e-09    
81	0	0	7.01885e-09    
82	0	0	7.08109e-09    
83	0	0	7.16255e-09    
84	0	0	7.24546e-09    
85	0	0	7.3157e-09     
86	0	0	7.40487e-09    
87	0	0	7.47679e-09    
88	0	0	7.57076e-09    
89	0	0	7.67364e-09    
90	0	0	7.75412e-09    
91	0	0	7.8648e-09     
92	0	0	7.97451e-09    
93	0	0	8.08161e-09    
94	0	0	8.19824e-09    
95	0	0	8.32082e-09    
96	0	0	8.44563e-09    
97	0	0	8.59861e-09    
98	0	0	8.74225e-09    
99	0	0	8.89528e-09    
100	0	0	9.05722e-09    
101	0	0	9.22683e-09    
102	0	0	9.41124e-09    
103	0	0	9.61487e-09    
104	0	0	9.83361e-09    
105	0	0	1.00595e-08    
106	0	0	1.03223e-08    
107	0	0	1.05802e-08    
108	0	0	1.08878e-08    
109	0	0	1.12301e-08    
110	0	0	1.16074e-08    
111	0	0	1.20225e-08    
112	0	0	1.24897e-08    
113	0	0	1.30343e-08    
114	0	0	1.36609e-08    
115	0	0	1.44172e-08    
116	0	0	1.53351e-08    
117	0	0	1.6473e-08     
118	0	0	1.80153e-08    
119	0	0	2.01938e-08    
120	0	0	2.3626e-08     
121	0	0	2.81347e-08    
122	0	0	3.08774e-08    
123	0	0	2.6875e-08     
124	0	0	1.60498e-08    
125	0	0	5.6486e-09     
126	0	0	1.15623e-09    
127	0	0	1.46275e-10    
128	0	0	9.56186e-12    
129	0	0	2.13795e-14    
130	0	0	5.91118e-14    
131	0	0	3.81691e-15    
132	0	0	8.51953e-15    
133	0	0	8.58718e-14    
134	0	0	1.86424e-14    
135	0	0	4.73761e-15    
136	0	0	9.22945e-15    
137	0	0	1.32613e-14    
138	0	0	3.18647e-14    
139	0	0	2.53287e-14    
140	0	0	5.72e-15       
141	0	0	3.76233e-14    
142	0	0	4.3401e-14     
143	0	0	2.37276e-14    
144	0	0	2.89897e-14    
145	0	0	2.3167e-14     
146	0	0	3.22609e-14    
147	0	0	2.46903e-15    
148	0	0	1.82966e-14    
149	0	0	1.43e-14       
150	0	0	1.41035e-14    
151	0	0	4.57227e-15    
152	0	0	6.12366e-14    
153	0	0	2.80693e-14    
154	0	0	2.25667e-15    
155	0	0	2.05681e-14    
156	0	0	2.08332e-14    
157	0	0	2.13318e-14    
158	0	0	1.93106e-14    
159	0	0	6.78175e-14    
