i	j	k	Dose(Gy)       
0	0	0	4.4386e-09     
1	0	0	4.47013e-09    
2	0	0	4.47369e-09    
3	0	0	4.47623e-09    
4	0	0	4.50117e-09    
5	0	0	4.51245e-09    
6	0	0	4.53652e-09    
7	0	0	4.55082e-09    
8	0	0	4.54973e-09    
9	0	0	4.5824e-09     
10	0	0	4.57728e-09    
11	0	0	4.59376e-09    
12	0	0	4.62504e-09    
13	0	0	4.63793e-09    
14	0	0	4.64385e-09    
15	0	0	4.65591e-09    
16	0	0	4.67741e-09    
17	0	0	4.69747e-09    
18	0	0	4.70531e-09    
19	0	0	4.72866e-09    
20	0	0	4.74109e-09    
21	0	0	4.74095e-09    
22	0	0	4.77743e-09    
23	0	0	4.78576e-09    
24	0	0	4.80332e-09    
25	0	0	4.81503e-09    
26	0	0	4.84295e-09    
27	0	0	4.85938e-09    
28	0	0	4.86851e-09    
29	0	0	4.89672e-09    
30	0	0	4.9267e-09     
31	0	0	4.93998e-09    
32	0	0	4.95637e-09    
33	0	0	4.98257e-09    
34	0	0	4.98943e-09    
35	0	0	4.99492e-09    
36	0	0	5.0372e-09     
37	0	0	5.06399e-09    
38	0	0	5.06937e-09    
39	0	0	5.09468e-09    
40	0	0	5.11247e-09    
41	0	0	5.11841e-09    
42	0	0	5.14161e-09    
43	0	0	5.19401e-09    
44	0	0	5.19929e-09    
45	0	0	5.21724e-09    
46	0	0	5.25248e-09    
47	0	0	5.26849e-09    
48	0	0	5.29327e-09    
49	0	0	5.32537e-09    
50	0	0	5.34739e-09    
51	0	0	5.37703e-09    
52	0	0	5.39421e-09    
53	0	0	5.42056e-09    
54	0	0	5.44398e-09    
55	0	0	5.47549e-09    
56	0	0	5.49814e-09    
57	0	0	5.53693e-09    
58	0	0	5.58254e-09    
59	0	0	5.58764e-09    
60	0	0	5.62631e-09    
61	0	0	5.6783e-09     
62	0	0	5.69944e-09    
63	0	0	5.73593e-09    
64	0	0	5.75673e-09    
65	0	0	5.7962e-09     
66	0	0	5.84264e-09    
67	0	0	5.86576e-09    
68	0	0	5.91258e-09    
69	0	0	5.94814e-09    
70	0	0	5.98026e-09    
71	0	0	6.00127e-09    
72	0	0	6.06743e-09    
73	0	0	6.0878e-09     
74	0	0	6.13613e-09    
75	0	0	6.18708e-09    
76	0	0	6.23383e-09    
77	0	0	6.27501e-09    
78	0	0	6.31513e-09    
79	0	0	6.3641e-09     
80	0	0	6.43414e-09    
81	0	0	6.47842e-09    
82	0	0	6.52102e-09    
83	0	0	6.59367e-09    
84	0	0	6.63959e-09    
85	0	0	6.70611e-09    
86	0	0	6.76109e-09    
87	0	0	6.83244e-09    
88	0	0	6.89736e-09    
89	0	0	6.9508e-09     
90	0	0	7.03057e-09    
91	0	0	7.09045e-09    
92	0	0	7.17214e-09    
93	0	0	7.24648e-09    
94	0	0	7.32803e-09    
95	0	0	7.40178e-09    
96	0	0	7.50006e-09    
97	0	0	7.58884e-09    
98	0	0	7.68227e-09    
99	0	0	7.77923e-09    
100	0	0	7.87641e-09    
101	0	0	7.97307e-09    
102	0	0	8.09033e-09    
103	0	0	8.20627e-09    
104	0	0	8.34747e-09    
105	0	0	8.47352e-09    
106	0	0	8.6094e-09     
107	0	0	8.7476e-09     
108	0	0	8.90914e-09    
109	0	0	9.06468e-09    
110	0	0	9.25514e-09    
111	0	0	9.43316e-09    
112	0	0	9.62993e-09    
113	0	0	9.84798e-09    
114	0	0	1.00982e-08    
115	0	0	1.03477e-08    
116	0	0	1.06258e-08    
117	0	0	1.09335e-08    
118	0	0	1.12794e-08    
119	0	0	1.16598e-08    
120	0	0	1.2083e-08     
121	0	0	1.25579e-08    
122	0	0	1.31164e-08    
123	0	0	1.3752e-08     
124	0	0	1.45197e-08    
125	0	0	1.54704e-08    
126	0	0	1.66669e-08    
127	0	0	1.82925e-08    
128	0	0	2.06985e-08    
129	0	0	2.42896e-08    
130	0	0	2.83305e-08    
131	0	0	3.04411e-08    
132	0	0	2.47061e-08    
133	0	0	1.44775e-08    
134	0	0	5.75456e-09    
135	0	0	1.37114e-09    
136	0	0	2.07152e-10    
137	0	0	1.49273e-11    
138	0	0	3.42253e-14    
139	0	0	1.87835e-14    
140	0	0	2.78196e-15    
141	0	0	1.61881e-14    
142	0	0	4.2479e-14     
143	0	0	3.07682e-14    
144	0	0	3.16822e-14    
145	0	0	1.38653e-15    
146	0	0	3.62955e-15    
147	0	0	4.11316e-14    
148	0	0	5.63458e-14    
149	0	0	3.24273e-15    
150	0	0	1.14094e-14    
151	0	0	3.90767e-14    
152	0	0	3.11056e-14    
153	0	0	2.55351e-14    
154	0	0	1.7988e-14     
155	0	0	3.51045e-14    
156	0	0	3.35837e-14    
157	0	0	4.73164e-14    
158	0	0	1.25431e-14    
159	0	0	3.62743e-14    
160	0	0	5.46396e-14    
161	0	0	7.68718e-15    
162	0	0	1.48713e-15    
164	0	0	2.43151e-14    
166	0	0	1.6502e-14     
168	0	0	3.74768e-15    
170	0	0	9.61839e-15    
171	0	0	3.2232e-14     
172	0	0	8.81779e-16    
173	0	0	8.11316e-16    
174	0	0	1.34026e-14    
175	0	0	6.22853e-15    
176	0	0	3.58621e-14    
177	0	0	8.69286e-15    
179	0	0	1.74277e-14    
180	0	0	1.8188e-15     
181	0	0	8.69382e-15    
182	0	0	1.70624e-14    
183	0	0	2.02428e-15    
185	0	0	2.04525e-14    
186	0	0	7.04937e-16    
187	0	0	5.95539e-15    
188	0	0	3.75321e-14    
189	0	0	8.29442e-15    
190	0	0	2.0283e-15     
191	0	0	4.52923e-16    
192	0	0	3.13378e-15    
195	0	0	1.73477e-14    
196	0	0	1.34001e-16    
198	0	0	1.48451e-15    
